date,home_team,away_team,home_score,away_score,total_runs
2022-08-12,MIA,ATL,3,4,7
2022-08-12,WSH,SD,5,10,15
2022-08-12,TOR,CLE,0,8,8
2022-08-12,TB,BAL,3,10,13
2022-08-12,NYM,PHI,1,2,3
2022-08-12,CWS,DET,2,0,2
2022-08-12,BOS,NYY,3,2,5
2022-08-12,TEX,SEA,2,6,8
2022-08-12,KC,LAD,3,8,11
2022-08-12,HOU,ATH,7,5,12
2022-08-12,STL,MIL,3,1,4
2022-08-12,COL,AZ,5,3,8
2022-08-12,LAA,MIN,0,4,4
2022-08-12,SF,PIT,5,3,8
2022-08-13,MIA,ATL,2,5,7
2022-08-13,MIA,ATL,2,6,8
2022-08-13,TOR,CLE,2,1,3
2022-08-13,TB,BAL,8,2,10
2022-08-13,CIN,CHC,2,7,9
2022-08-13,WSH,SD,4,3,7
2022-08-13,KC,LAD,3,13,16
2022-08-13,HOU,ATH,8,0,8
2022-08-13,NYM,PHI,1,0,1
2022-08-13,CWS,DET,6,4,10
2022-08-13,TEX,SEA,7,4,11
2022-08-13,BOS,NYY,2,3,5
2022-08-13,STL,MIL,2,3,5
2022-08-13,COL,AZ,0,6,6
2022-08-13,SF,PIT,2,0,2
2022-08-13,LAA,MIN,5,3,8
2022-08-14,WSH,SD,0,6,6
2022-08-14,TOR,CLE,2,7,9
2022-08-14,CIN,CHC,8,5,13
2022-08-14,TB,BAL,4,1,5
2022-08-14,NYM,PHI,6,0,6
2022-08-14,MIA,ATL,1,3,4
2022-08-14,KC,LAD,4,0,4
2022-08-14,HOU,ATH,6,3,9
2022-08-14,CWS,DET,5,3,8
2022-08-14,STL,MIL,6,3,9
2022-08-14,TEX,SEA,5,3,8
2022-08-14,COL,AZ,4,7,11
2022-08-14,SF,PIT,8,7,15
2022-08-14,LAA,MIN,4,2,6
2022-08-14,BOS,NYY,3,0,3
2022-08-15,CLE,DET,4,1,5
2022-08-15,CLE,DET,5,7,12
2022-08-15,CIN,PHI,3,4,7
2022-08-15,MIA,SD,3,0,3
2022-08-15,WSH,CHC,5,4,9
2022-08-15,NYY,TB,0,4,4
2022-08-15,TOR,BAL,3,7,10
2022-08-15,ATL,NYM,13,1,14
2022-08-15,MIN,KC,4,2,6
2022-08-15,TEX,ATH,2,1,3
2022-08-15,CWS,HOU,4,2,6
2022-08-15,MIL,LAD,0,4,4
2022-08-15,LAA,SEA,2,6,8
2022-08-15,SF,AZ,6,1,7
2022-08-16,CIN,PHI,4,11,15
2022-08-16,MIA,SD,4,3,7
2022-08-16,WSH,CHC,5,7,12
2022-08-16,PIT,BOS,3,5,8
2022-08-16,NYY,TB,1,3,4
2022-08-16,TOR,BAL,2,4,6
2022-08-16,CLE,DET,3,4,7
2022-08-16,ATL,NYM,5,0,5
2022-08-16,MIN,KC,9,0,9
2022-08-16,STL,COL,5,4,9
2022-08-16,TEX,ATH,1,5,6
2022-08-16,CWS,HOU,4,3,7
2022-08-16,MIL,LAD,5,4,9
2022-08-16,LAA,SEA,2,8,10
2022-08-16,SF,AZ,2,1,3
2022-08-17,CIN,PHI,1,0,1
2022-08-17,WSH,CHC,2,3,5
2022-08-17,MIN,KC,4,0,4
2022-08-17,TOR,BAL,6,1,7
2022-08-17,LAA,SEA,7,11,18
2022-08-17,MIA,SD,3,10,13
2022-08-17,PIT,BOS,3,8,11
2022-08-17,NYY,TB,8,7,15
2022-08-17,CLE,DET,8,4,12
2022-08-17,ATL,NYM,7,9,16
2022-08-17,STL,COL,5,1,6
2022-08-17,TEX,ATH,2,7,9
2022-08-17,CWS,HOU,2,3,5
2022-08-17,MIL,LAD,1,2,3
2022-08-17,SF,AZ,2,3,5
2022-08-18,STL,COL,13,0,13
2022-08-18,TEX,ATH,10,3,13
2022-08-18,CWS,HOU,5,21,26
2022-08-18,MIL,LAD,5,3,8
2022-08-18,BAL,CHC,2,3,5
2022-08-18,SF,AZ,0,5,5
2022-08-18,PIT,BOS,8,2,10
2022-08-18,NYY,TOR,2,9,11
2022-08-18,TB,KC,7,1,8
2022-08-18,ATL,NYM,3,2,5
2022-08-18,SD,WSH,1,3,4
2022-08-19,CHC,MIL,8,7,15
2022-08-19,BAL,BOS,15,10,25
2022-08-19,PIT,CIN,5,4,9
2022-08-19,PHI,NYM,2,7,9
2022-08-19,NYY,TOR,0,4,4
2022-08-19,DET,LAA,0,1,1
2022-08-19,TB,KC,2,3,5
2022-08-19,CLE,CWS,5,2,7
2022-08-19,ATL,HOU,6,2,8
2022-08-19,MIN,TEX,2,1,3
2022-08-19,COL,SF,7,4,11
2022-08-19,SD,WSH,3,6,9
2022-08-19,ATH,SEA,2,10,12
2022-08-19,AZ,STL,1,5,6
2022-08-19,LAD,MIA,2,1,3
2022-08-20,PHI,NYM,2,8,10
2022-08-20,PHI,NYM,4,1,5
2022-08-20,NYY,TOR,2,5,7
2022-08-20,DET,LAA,4,3,7
2022-08-20,CHC,MIL,6,5,11
2022-08-20,BAL,BOS,3,4,7
2022-08-20,TB,KC,5,2,7
2022-08-20,CLE,CWS,0,2,2
2022-08-20,PIT,CIN,1,10,11
2022-08-20,MIN,TEX,3,4,7
2022-08-20,ATH,SEA,4,3,7
2022-08-20,ATL,HOU,5,4,9
2022-08-20,COL,SF,4,3,7
2022-08-20,AZ,STL,7,16,23
2022-08-20,SD,WSH,2,1,3
2022-08-20,LAD,MIA,7,0,7
2022-08-21,PIT,CIN,5,9,14
2022-08-21,PHI,NYM,9,10,19
2022-08-21,ATL,HOU,4,5,9
2022-08-21,NYY,TOR,4,2,6
2022-08-21,DET,LAA,4,0,4
2022-08-21,TB,KC,3,2,5
2022-08-21,MIN,TEX,0,7,7
2022-08-21,CHC,MIL,2,5,7
2022-08-21,COL,SF,8,9,17
2022-08-21,ATH,SEA,5,3,8
2022-08-21,SD,WSH,2,1,3
2022-08-21,AZ,STL,4,6,10
2022-08-21,LAD,MIA,10,3,13
2022-08-21,BAL,BOS,5,3,8
2022-08-21,CLE,CWS,0,0,0
2022-08-22,KC,CWS,6,4,10
2022-08-22,PHI,CIN,4,1,5
2022-08-22,PIT,ATL,1,2,3
2022-08-22,NYY,NYM,4,2,6
2022-08-22,TB,LAA,2,1,3
2022-08-22,MIN,TEX,1,2,3
2022-08-22,CHC,STL,0,1,1
2022-08-22,ATH,MIA,0,3,3
2022-08-22,LAD,MIL,0,4,4
2022-08-23,CHC,STL,2,0,2
2022-08-23,CHC,STL,3,13,16
2022-08-23,PHI,CIN,7,6,13
2022-08-23,PIT,ATL,1,6,7
2022-08-23,BAL,CWS,5,3,8
2022-08-23,NYY,NYM,4,2,6
2022-08-23,DET,SF,1,3,4
2022-08-23,TB,LAA,11,1,12
2022-08-23,BOS,TOR,3,9,12
2022-08-23,KC,AZ,3,7,10
2022-08-23,HOU,MIN,4,2,6
2022-08-23,COL,TEX,7,6,13
2022-08-23,SD,CLE,1,3,4
2022-08-23,ATH,MIA,3,5,8
2022-08-23,SEA,WSH,4,2,6
2022-08-23,LAD,MIL,10,1,11
2022-08-24,PIT,ATL,2,14,16
2022-08-24,DET,SF,6,1,7
2022-08-24,COL,TEX,4,16,20
2022-08-24,ATH,MIA,3,2,5
2022-08-24,SD,CLE,0,7,7
2022-08-24,SEA,WSH,1,3,4
2022-08-24,PHI,CIN,7,5,12
2022-08-24,BAL,CWS,3,5,8
2022-08-24,TB,LAA,4,3,7
2022-08-24,BOS,TOR,2,3,5
2022-08-24,CHC,STL,7,1,8
2022-08-24,KC,AZ,5,3,8
2022-08-24,HOU,MIN,5,3,8
2022-08-24,LAD,MIL,12,6,18
2022-08-25,TB,LAA,8,3,11
2022-08-25,CHC,STL,3,8,11
2022-08-25,SEA,CLE,3,1,4
2022-08-25,PHI,CIN,4,0,4
2022-08-25,BAL,CWS,4,3,7
2022-08-25,NYM,COL,3,1,4
2022-08-25,BOS,TOR,5,6,11
2022-08-25,HOU,MIN,6,3,9
2022-08-25,ATH,NYY,4,13,17
2022-08-26,MIA,LAD,6,10,16
2022-08-26,WSH,CIN,3,7,10
2022-08-26,PHI,PIT,7,4,11
2022-08-26,TOR,LAA,0,12,12
2022-08-26,NYM,COL,7,6,13
2022-08-26,BOS,TB,9,8,17
2022-08-26,TEX,DET,7,6,13
2022-08-26,HOU,BAL,0,2,2
2022-08-26,KC,SD,5,13,18
2022-08-26,MIN,SF,9,0,9
2022-08-26,CWS,AZ,2,7,9
2022-08-26,MIL,CHC,3,4,7
2022-08-26,STL,ATL,4,11,15
2022-08-26,ATH,NYY,2,3,5
2022-08-26,SEA,CLE,3,2,5
2022-08-27,TOR,LAA,0,2,2
2022-08-27,BOS,TB,5,1,6
2022-08-27,PHI,PIT,6,0,6
2022-08-27,MIA,LAD,2,1,3
2022-08-27,WSH,CIN,2,6,8
2022-08-27,TEX,DET,2,11,13
2022-08-27,HOU,BAL,1,3,4
2022-08-27,NYM,COL,3,0,3
2022-08-27,KC,SD,3,4,7
2022-08-27,CWS,AZ,5,10,15
2022-08-27,MIL,CHC,7,0,7
2022-08-27,MIN,SF,3,2,5
2022-08-27,STL,ATL,6,5,11
2022-08-27,ATH,NYY,3,2,5
2022-08-27,SEA,CLE,3,4,7
2022-08-28,MIA,LAD,1,8,9
2022-08-28,WSH,CIN,3,2,5
2022-08-28,BOS,TB,4,12,16
2022-08-28,PHI,PIT,0,5,5
2022-08-28,TOR,LAA,3,8,11
2022-08-28,NYM,COL,0,1,1
2022-08-28,HOU,BAL,3,1,4
2022-08-28,KC,SD,15,7,22
2022-08-28,MIN,SF,8,3,11
2022-08-28,CWS,AZ,2,3,5
2022-08-28,MIL,CHC,9,7,16
2022-08-28,TEX,DET,8,9,17
2022-08-28,ATH,NYY,4,1,5
2022-08-28,SEA,CLE,4,0,4
2022-08-28,STL,ATL,6,3,9
2022-08-29,CIN,STL,4,13,17
2022-08-29,MIA,LAD,2,3,5
2022-08-29,TOR,CHC,5,4,9
2022-08-29,MIN,BOS,4,2,6
2022-08-29,MIL,PIT,7,5,12
2022-08-29,LAA,NYY,4,3,7
2022-08-29,AZ,PHI,13,7,20
2022-08-29,SF,SD,5,6,11
2022-08-30,CLE,BAL,5,1,6
2022-08-30,CIN,STL,5,1,6
2022-08-30,MIA,TB,2,7,9
2022-08-30,WSH,ATH,6,10,16
2022-08-30,TOR,CHC,5,3,8
2022-08-30,NYM,LAD,3,4,7
2022-08-30,DET,SEA,3,9,12
2022-08-30,ATL,COL,2,3,5
2022-08-30,MIN,BOS,10,5,15
2022-08-30,TEX,HOU,2,4,6
2022-08-30,CWS,KC,7,9,16
2022-08-30,MIL,PIT,2,4,6
2022-08-30,LAA,NYY,4,7,11
2022-08-30,AZ,PHI,12,3,15
2022-08-30,SF,SD,3,4,7
2022-08-31,TEX,HOU,3,5,8
2022-08-31,MIL,PIT,6,1,7
2022-08-31,SF,SD,4,5,9
2022-08-31,CLE,BAL,0,4,4
2022-08-31,CIN,STL,3,5,8
2022-08-31,MIA,TB,1,2,3
2022-08-31,WSH,ATH,5,1,6
2022-08-31,TOR,CHC,5,7,12
2022-08-31,NYM,LAD,2,1,3
2022-08-31,DET,SEA,3,5,8
2022-08-31,ATL,COL,3,2,5
2022-08-31,MIN,BOS,5,6,11
2022-08-31,CWS,KC,4,2,6
2022-08-31,LAA,NYY,3,2,5
2022-08-31,AZ,PHI,2,18,20
2022-09-01,DET,SEA,0,7,7
2022-09-01,CWS,KC,7,1,8
2022-09-01,WSH,ATH,7,5,12
2022-09-01,NYM,LAD,5,3,8
2022-09-01,CLE,BAL,0,3,3
2022-09-01,BOS,TEX,9,8,17
2022-09-01,ATL,COL,3,0,3
2022-09-01,AZ,MIL,5,0,5
2022-09-02,PIT,TOR,0,4,4
2022-09-02,CIN,COL,3,2,5
2022-09-02,BAL,ATH,5,2,7
2022-09-02,DET,KC,5,4,9
2022-09-02,NYM,WSH,7,3,10
2022-09-02,CLE,SEA,1,6,7
2022-09-02,BOS,TEX,9,1,10
2022-09-02,TB,NYY,9,0,9
2022-09-02,ATL,MIA,8,1,9
2022-09-02,CWS,MIN,4,3,7
2022-09-02,STL,CHC,8,0,8
2022-09-02,LAA,HOU,2,4,6
2022-09-02,AZ,MIL,2,1,3
2022-09-02,LAD,SD,1,7,8
2022-09-02,SF,PHI,13,1,14
2022-09-03,SF,PHI,5,4,9
2022-09-03,BOS,TEX,5,3,8
2022-09-03,DET,KC,2,12,14
2022-09-03,TB,NYY,2,1,3
2022-09-03,PIT,TOR,1,4,5
2022-09-03,BAL,ATH,8,1,9
2022-09-03,NYM,WSH,1,7,8
2022-09-03,CLE,SEA,0,4,4
2022-09-03,STL,CHC,8,4,12
2022-09-03,CWS,MIN,13,0,13
2022-09-03,ATL,MIA,2,1,3
2022-09-03,AZ,MIL,6,8,14
2022-09-03,LAA,HOU,2,1,3
2022-09-03,LAD,SD,12,1,13
2022-09-03,CIN,COL,0,0,0
2022-09-04,PIT,TOR,3,4,7
2022-09-04,CIN,COL,4,8,12
2022-09-04,CIN,COL,10,0,10
2022-09-04,BAL,ATH,0,5,5
2022-09-04,BOS,TEX,5,2,7
2022-09-04,ATL,MIA,7,1,8
2022-09-04,DET,KC,2,3,5
2022-09-04,NYM,WSH,1,7,8
2022-09-04,TB,NYY,1,2,3
2022-09-04,CWS,MIN,1,5,6
2022-09-04,STL,CHC,2,0,2
2022-09-04,CLE,SEA,3,6,9
2022-09-04,SF,PHI,5,3,8
2022-09-04,LAA,HOU,1,9,10
2022-09-04,AZ,MIL,5,1,6
2022-09-04,LAD,SD,9,4,13
2022-09-05,BAL,TOR,3,7,10
2022-09-05,BAL,TOR,4,8,12
2022-09-05,NYY,MIN,5,2,7
2022-09-05,TB,BOS,4,3,7
2022-09-05,COL,MIL,4,6,10
2022-09-05,STL,WSH,0,6,6
2022-09-05,SD,AZ,0,5,5
2022-09-05,SEA,CWS,2,3,5
2022-09-05,HOU,TEX,1,0,1
2022-09-05,KC,CLE,5,6,11
2022-09-05,LAA,DET,10,0,10
2022-09-05,LAD,SF,4,7,11
2022-09-05,PIT,NYM,0,0,0
2022-09-06,PIT,NYM,8,2,10
2022-09-06,TB,BOS,8,4,12
2022-09-06,PHI,MIA,3,2,5
2022-09-06,BAL,TOR,9,6,15
2022-09-06,CHC,CIN,9,3,12
2022-09-06,STL,WSH,4,1,5
2022-09-06,KC,CLE,1,4,5
2022-09-06,HOU,TEX,3,4,7
2022-09-06,COL,MIL,10,7,17
2022-09-06,LAA,DET,5,4,9
2022-09-06,SD,AZ,6,5,11
2022-09-06,ATH,ATL,9,10,19
2022-09-06,SEA,CWS,3,0,3
2022-09-06,LAD,SF,6,3,9
2022-09-06,NYY,MIN,0,0,0
2022-09-07,PIT,NYM,1,5,6
2022-09-07,PIT,NYM,0,10,10
2022-09-07,NYY,MIN,5,4,9
2022-09-07,NYY,MIN,7,1,8
2022-09-07,COL,MIL,8,4,12
2022-09-07,ATH,ATL,3,7,10
2022-09-07,LAA,DET,4,5,9
2022-09-07,LAD,SF,7,3,10
2022-09-07,SEA,CWS,6,9,15
2022-09-07,TB,BOS,1,0,1
2022-09-07,PHI,MIA,4,3,7
2022-09-07,BAL,TOR,1,4,5
2022-09-07,CHC,CIN,1,7,8
2022-09-07,STL,WSH,6,5,11
2022-09-07,KC,CLE,2,1,3
2022-09-07,HOU,TEX,4,3,7
2022-09-07,SD,AZ,6,3,9
2022-09-08,STL,WSH,6,11,17
2022-09-08,CHC,CIN,3,4,7
2022-09-08,MIL,SF,2,1,3
2022-09-08,MIL,SF,4,2,6
2022-09-08,PHI,MIA,5,6,11
2022-09-08,NYY,MIN,3,4,7
2022-09-08,ATH,CWS,2,14,16
2022-09-09,CHC,SF,4,2,6
2022-09-09,PIT,STL,8,2,10
2022-09-09,MIA,NYM,6,3,9
2022-09-09,BAL,BOS,3,2,5
2022-09-09,PHI,WSH,5,3,8
2022-09-09,NYY,TB,2,4,6
2022-09-09,TEX,TOR,3,4,7
2022-09-09,HOU,LAA,4,3,7
2022-09-09,KC,DET,2,10,12
2022-09-09,MIN,CLE,6,7,13
2022-09-09,MIL,CIN,2,8,10
2022-09-09,COL,AZ,13,10,23
2022-09-09,SD,LAD,5,4,9
2022-09-09,SEA,ATL,4,6,10
2022-09-09,ATH,CWS,3,5,8
2022-09-10,NYY,TB,10,3,13
2022-09-10,CHC,SF,2,5,7
2022-09-10,ATH,CWS,2,10,12
2022-09-10,KC,DET,4,8,12
2022-09-10,BAL,BOS,4,17,21
2022-09-10,PHI,WSH,8,5,13
2022-09-10,MIA,NYM,3,11,14
2022-09-10,TEX,TOR,7,11,18
2022-09-10,HOU,LAA,1,6,7
2022-09-10,MIN,CLE,4,6,10
2022-09-10,MIL,CIN,5,1,6
2022-09-10,PIT,STL,5,7,12
2022-09-10,COL,AZ,4,1,5
2022-09-10,SD,LAD,4,8,12
2022-09-10,SEA,ATL,3,1,4
2022-09-11,BAL,BOS,0,1,1
2022-09-11,PHI,WSH,7,5,12
2022-09-11,PIT,STL,3,4,7
2022-09-11,NYY,TB,10,4,14
2022-09-11,MIA,NYM,3,9,12
2022-09-11,HOU,LAA,12,4,16
2022-09-11,KC,DET,4,0,4
2022-09-11,MIN,CLE,1,4,5
2022-09-11,MIL,CIN,7,6,13
2022-09-11,TEX,TOR,4,1,5
2022-09-11,COL,AZ,6,12,18
2022-09-11,ATH,CWS,10,3,13
2022-09-11,SD,LAD,2,11,13
2022-09-11,SEA,ATL,8,7,15
2022-09-11,CHC,SF,2,4,6
2022-09-12,MIA,TEX,2,3,5
2022-09-12,MIA,TEX,10,6,16
2022-09-12,CLE,LAA,5,4,9
2022-09-12,DET,HOU,0,7,7
2022-09-12,CIN,PIT,3,6,9
2022-09-12,TOR,TB,3,2,5
2022-09-12,NYM,CHC,2,5,7
2022-09-12,AZ,LAD,0,6,6
2022-09-12,SF,ATL,3,2,5
2022-09-13,CIN,PIT,1,6,7
2022-09-13,CIN,PIT,0,1,1
2022-09-13,TOR,TB,2,4,6
2022-09-13,TOR,TB,7,2,9
2022-09-13,CLE,LAA,3,1,4
2022-09-13,DET,HOU,3,6,9
2022-09-13,MIA,PHI,1,2,3
2022-09-13,WSH,BAL,3,4,7
2022-09-13,NYM,CHC,1,4,5
2022-09-13,BOS,NYY,6,7,13
2022-09-13,MIN,KC,6,3,9
2022-09-13,STL,MIL,4,8,12
2022-09-13,TEX,ATH,8,7,15
2022-09-13,CWS,COL,4,2,6
2022-09-13,AZ,LAD,0,4,4
2022-09-13,SEA,SD,0,2,2
2022-09-13,SF,ATL,1,5,6
2022-09-14,CIN,PIT,4,10,14
2022-09-14,CLE,LAA,5,3,8
2022-09-14,DET,HOU,1,2,3
2022-09-14,CWS,COL,0,3,3
2022-09-14,SF,ATL,4,1,5
2022-09-14,SEA,SD,6,1,7
2022-09-14,MIA,PHI,1,6,7
2022-09-14,WSH,BAL,2,6,8
2022-09-14,TOR,TB,5,1,6
2022-09-14,NYM,CHC,3,6,9
2022-09-14,BOS,NYY,3,5,8
2022-09-14,MIN,KC,4,0,4
2022-09-14,STL,MIL,4,1,5
2022-09-14,TEX,ATH,7,8,15
2022-09-14,AZ,LAD,5,3,8
2022-09-15,CLE,CWS,2,8,10
2022-09-15,TOR,TB,0,11,11
2022-09-15,MIA,PHI,5,3,8
2022-09-15,HOU,ATH,5,2,7
2022-09-15,NYM,PIT,7,1,8
2022-09-15,MIN,KC,3,2,5
2022-09-15,STL,CIN,2,3,5
2022-09-15,AZ,SD,4,0,4
2022-09-16,CHC,COL,2,1,3
2022-09-16,WSH,MIA,5,4,9
2022-09-16,TOR,BAL,6,3,9
2022-09-16,BOS,KC,2,1,3
2022-09-16,NYM,PIT,4,3,7
2022-09-16,TB,TEX,3,4,7
2022-09-16,CLE,MIN,4,3,7
2022-09-16,DET,CWS,3,2,5
2022-09-16,ATL,PHI,7,2,9
2022-09-16,HOU,ATH,5,0,5
2022-09-16,MIL,NYY,7,6,13
2022-09-16,STL,CIN,6,5,11
2022-09-16,LAA,SEA,8,7,15
2022-09-16,AZ,SD,3,12,15
2022-09-16,SF,LAD,0,5,5
2022-09-17,CLE,MIN,5,1,6
2022-09-17,CLE,MIN,7,6,13
2022-09-17,STL,CIN,5,1,6
2022-09-17,STL,CIN,1,0,1
2022-09-17,CHC,COL,1,3,4
2022-09-17,TOR,BAL,6,3,9
2022-09-17,WSH,MIA,5,3,8
2022-09-17,BOS,KC,0,9,9
2022-09-17,TB,TEX,5,1,6
2022-09-17,DET,CWS,3,4,7
2022-09-17,HOU,ATH,5,8,13
2022-09-17,NYM,PIT,5,1,6
2022-09-17,MIL,NYY,4,1,5
2022-09-17,ATL,PHI,4,3,7
2022-09-17,AZ,SD,0,2,2
2022-09-17,SF,LAD,2,7,9
2022-09-17,LAA,SEA,2,1,3
2022-09-18,DET,CWS,5,11,16
2022-09-18,TB,TEX,5,3,8
2022-09-18,BOS,KC,13,3,16
2022-09-18,ATL,PHI,5,2,7
2022-09-18,WSH,MIA,1,3,4
2022-09-18,TOR,BAL,4,5,9
2022-09-18,NYM,PIT,7,3,10
2022-09-18,CLE,MIN,0,3,3
2022-09-18,HOU,ATH,11,2,13
2022-09-18,MIL,NYY,8,12,20
2022-09-18,STL,CIN,0,3,3
2022-09-18,CHC,COL,3,4,7
2022-09-18,LAA,SEA,5,1,6
2022-09-18,AZ,SD,1,6,7
2022-09-18,SF,LAD,3,4,7
2022-09-19,CLE,MIN,11,4,15
2022-09-19,LAA,SEA,1,9,10
2022-09-19,TB,HOU,0,4,4
2022-09-19,MIA,CHC,10,3,13
2022-09-19,BAL,DET,0,11,11
2022-09-19,ATL,WSH,5,2,7
2022-09-19,MIL,NYM,2,7,9
2022-09-19,COL,SF,7,10,17
2022-09-19,LAD,AZ,5,2,7
2022-09-20,LAD,AZ,6,5,11
2022-09-20,LAD,AZ,2,5,7
2022-09-20,CIN,BOS,3,5,8
2022-09-20,TB,HOU,0,5,5
2022-09-20,MIA,CHC,1,2,3
2022-09-20,PHI,TOR,11,18,29
2022-09-20,BAL,DET,2,3,5
2022-09-20,NYY,PIT,9,8,17
2022-09-20,ATL,WSH,3,2,5
2022-09-20,MIL,NYM,5,7,12
2022-09-20,TEX,LAA,2,5,7
2022-09-20,KC,MIN,5,4,9
2022-09-20,CWS,CLE,7,10,17
2022-09-20,COL,SF,3,6,9
2022-09-20,ATH,SEA,4,1,5
2022-09-20,SD,STL,5,0,5
2022-09-21,ATL,WSH,2,3,5
2022-09-21,MIL,NYM,6,0,6
2022-09-21,CIN,BOS,5,1,6
2022-09-21,TB,HOU,2,5,7
2022-09-21,MIA,CHC,3,4,7
2022-09-21,PHI,TOR,4,3,7
2022-09-21,BAL,DET,8,1,9
2022-09-21,NYY,PIT,14,2,16
2022-09-21,TEX,LAA,7,2,9
2022-09-21,KC,MIN,5,2,7
2022-09-21,CWS,CLE,2,8,10
2022-09-21,COL,SF,1,6,7
2022-09-21,ATH,SEA,2,1,3
2022-09-21,SD,STL,1,0,1
2022-09-21,LAD,AZ,1,6,7
2022-09-22,TEX,LAA,5,3,8
2022-09-22,KC,MIN,4,1,5
2022-09-22,COL,SF,0,3,3
2022-09-22,ATH,SEA,5,9,14
2022-09-22,SD,STL,4,5,9
2022-09-22,PIT,CHC,2,3,5
2022-09-22,TB,TOR,10,5,15
2022-09-22,CIN,MIL,1,5,6
2022-09-22,BAL,HOU,2,0,2
2022-09-22,PHI,ATL,1,0,1
2022-09-22,NYY,BOS,5,4,9
2022-09-22,CWS,CLE,2,4,6
2022-09-22,LAD,AZ,3,2,5
2022-09-23,PIT,CHC,5,6,11
2022-09-23,MIA,WSH,5,2,7
2022-09-23,CIN,MIL,3,5,8
2022-09-23,BAL,HOU,6,0,6
2022-09-23,PHI,ATL,9,1,10
2022-09-23,NYY,BOS,5,4,9
2022-09-23,TB,TOR,10,6,16
2022-09-23,TEX,CLE,3,6,9
2022-09-23,COL,SD,4,3,7
2022-09-23,KC,SEA,5,1,6
2022-09-23,MIN,LAA,2,4,6
2022-09-23,CWS,DET,3,5,8
2022-09-23,ATH,NYM,2,9,11
2022-09-23,AZ,SF,5,6,11
2022-09-23,LAD,STL,0,11,11
2022-09-24,NYY,BOS,7,5,12
2022-09-24,PHI,ATL,3,6,9
2022-09-24,ATH,NYM,10,4,14
2022-09-24,TB,TOR,1,3,4
2022-09-24,MIA,WSH,4,1,5
2022-09-24,PIT,CHC,6,0,6
2022-09-24,CIN,MIL,2,10,12
2022-09-24,BAL,HOU,10,11,21
2022-09-24,TEX,CLE,2,4,6
2022-09-24,KC,SEA,5,6,11
2022-09-24,MIN,LAA,8,4,12
2022-09-24,CWS,DET,2,7,9
2022-09-24,COL,SD,3,9,12
2022-09-24,AZ,SF,5,2,7
2022-09-24,LAD,STL,6,2,8
2022-09-25,BAL,HOU,3,6,9
2022-09-25,PHI,ATL,7,8,15
2022-09-25,TB,TOR,1,7,8
2022-09-25,PIT,CHC,3,8,11
2022-09-25,MIA,WSH,1,6,7
2022-09-25,CIN,MIL,2,1,3
2022-09-25,KC,SEA,13,12,25
2022-09-25,MIN,LAA,3,10,13
2022-09-25,CWS,DET,1,4,5
2022-09-25,TEX,CLE,4,10,14
2022-09-25,COL,SD,6,13,19
2022-09-25,AZ,SF,2,3,5
2022-09-25,ATH,NYM,4,13,17
2022-09-25,LAD,STL,4,1,5
2022-09-25,NYY,BOS,2,0,2
2022-09-26,PIT,CIN,8,3,11
2022-09-26,WSH,ATL,0,8,8
2022-09-26,TOR,NYY,3,2,5
2022-09-26,BOS,BAL,8,14,22
2022-09-27,CLE,TB,5,6,11
2022-09-27,PIT,CIN,4,1,5
2022-09-27,DET,KC,4,3,7
2022-09-27,WSH,ATL,2,8,10
2022-09-27,TOR,NYY,2,5,7
2022-09-27,BOS,BAL,13,9,22
2022-09-27,NYM,MIA,4,6,10
2022-09-27,CHC,PHI,2,1,3
2022-09-27,MIN,CWS,4,0,4
2022-09-27,MIL,STL,2,6,8
2022-09-27,HOU,AZ,10,2,12
2022-09-27,LAA,ATH,4,3,7
2022-09-27,SD,LAD,4,3,7
2022-09-27,SEA,TEX,0,5,5
2022-09-27,SF,COL,5,2,7
2022-09-28,PIT,CIN,4,3,7
2022-09-28,CLE,TB,2,1,3
2022-09-28,DET,KC,2,1,3
2022-09-28,WSH,ATL,3,2,5
2022-09-28,TOR,NYY,3,8,11
2022-09-28,BOS,BAL,3,1,4
2022-09-28,NYM,MIA,5,4,9
2022-09-28,CHC,PHI,4,2,6
2022-09-28,MIN,CWS,8,4,12
2022-09-28,MIL,STL,5,1,6
2022-09-28,HOU,AZ,2,5,7
2022-09-28,LAA,ATH,4,1,5
2022-09-28,SD,LAD,0,1,1
2022-09-28,SEA,TEX,3,1,4
2022-09-28,SF,COL,6,3,9
2022-09-29,DET,KC,10,3,13
2022-09-29,MIN,CWS,3,4,7
2022-09-29,BOS,BAL,5,3,8
2022-09-29,CHC,PHI,2,0,2
2022-09-29,CLE,TB,2,1,3
2022-09-29,MIL,MIA,2,4,6
2022-09-29,LAA,ATH,4,2,6
2022-09-29,SD,LAD,2,5,7
2022-09-29,SEA,TEX,10,9,19
2022-09-29,SF,COL,6,4,10
2022-09-30,WSH,PHI,1,5,6
2022-09-30,CHC,CIN,6,1,7
2022-09-30,NYY,BAL,1,2,3
2022-09-30,TOR,BOS,9,0,9
2022-09-30,CLE,KC,6,3,9
2022-09-30,DET,MIN,0,7,7
2022-09-30,ATL,NYM,5,2,7
2022-09-30,HOU,TB,3,7,10
2022-09-30,MIL,MIA,1,0,1
2022-09-30,STL,PIT,2,1,3
2022-09-30,LAA,TEX,4,1,5
2022-09-30,SEA,ATH,2,1,3
2022-09-30,SD,CWS,1,3,4
2022-09-30,LAD,COL,10,1,11
