date,home_team,away_team,home_score,away_score,total_runs
2021-03-05,ATL,MIN,4,0,4
2021-03-05,MIA,HOU,1,0,1
2021-03-05,NYY,DET,1,1,2
2021-03-05,TOR,BAL,13,4,17
2021-03-05,CHC,CLE,4,10,14
2021-03-05,KC,LAD,5,7,12
2021-03-05,ATH,LAA,3,7,10
2021-03-05,CWS,SEA,2,2,4
2021-03-05,COL,MIL,3,12,15
2021-03-05,WSH,STL,7,6,13
2021-03-05,CIN,AZ,3,5,8
2021-03-05,SD,SF,9,3,12
2021-03-06,HOU,NYM,1,6,7
2021-03-06,MIA,WSH,3,5,8
2021-03-06,PIT,NYY,3,2,5
2021-03-06,TOR,PHI,7,1,8
2021-03-06,LAD,SD,1,2,3
2021-03-06,SF,KC,6,8,14
2021-03-06,CLE,CWS,0,7,7
2021-03-06,LAA,COL,2,8,10
2021-03-06,SEA,ATH,1,1,2
2021-03-06,AZ,TEX,6,7,13
2021-03-06,MIL,CHC,1,3,4
2021-03-06,BAL,DET,5,6,11
2021-03-06,BOS,MIN,0,0,0
2021-03-06,TB,ATL,0,0,0
2021-03-07,PIT,BAL,13,1,14
2021-03-07,STL,HOU,8,5,13
2021-03-07,DET,TOR,5,1,6
2021-03-07,MIN,TB,8,4,12
2021-03-07,ATL,BOS,5,4,9
2021-03-07,NYY,PHI,4,0,4
2021-03-07,NYM,MIA,4,4,8
2021-03-07,ATH,CLE,9,4,13
2021-03-07,CIN,SF,4,9,13
2021-03-07,TEX,LAD,4,3,7
2021-03-07,CWS,COL,0,1,1
2021-03-07,AZ,CHC,5,4,9
2021-03-07,SD,KC,3,4,7
2021-03-07,LAA,SEA,6,2,8
2021-03-08,WSH,NYM,9,5,14
2021-03-08,STL,MIA,7,7,14
2021-03-08,KC,ATH,10,3,13
2021-03-08,CLE,SEA,10,0,10
2021-03-08,SF,AZ,2,2,4
2021-03-08,CHC,TEX,9,0,9
2021-03-08,LAD,CWS,8,0,8
2021-03-08,COL,CIN,4,6,10
2021-03-08,MIL,LAA,10,9,19
2021-03-09,TB,BOS,11,3,14
2021-03-09,MIN,BAL,1,0,1
2021-03-09,ATL,PIT,1,10,11
2021-03-09,DET,NYY,6,5,11
2021-03-09,TOR,PHI,4,1,5
2021-03-09,NYM,STL,5,3,8
2021-03-09,CHC,ATH,9,8,17
2021-03-09,TEX,CLE,2,9,11
2021-03-09,CWS,SD,2,4,6
2021-03-09,AZ,COL,4,11,15
2021-03-09,SEA,KC,6,3,9
2021-03-09,MIL,SF,13,7,20
2021-03-09,HOU,WSH,4,4,8
2021-03-09,CIN,LAD,3,5,8
2021-03-10,WSH,STL,3,2,5
2021-03-10,BAL,TOR,4,3,7
2021-03-10,TB,MIN,2,6,8
2021-03-10,PHI,DET,6,4,10
2021-03-10,BOS,ATL,5,3,8
2021-03-10,CLE,LAA,2,4,6
2021-03-10,KC,CIN,9,3,12
2021-03-10,SF,CHC,7,6,13
2021-03-10,ATH,MIL,9,1,10
2021-03-10,COL,SD,7,5,12
2021-03-10,SEA,TEX,5,17,22
2021-03-10,MIA,HOU,4,4,8
2021-03-10,NYY,PIT,6,5,11
2021-03-10,LAD,AZ,3,2,5
2021-03-11,PIT,BAL,7,5,12
2021-03-11,MIN,BOS,4,5,9
2021-03-11,ATL,TB,2,0,2
2021-03-11,MIA,WSH,1,1,2
2021-03-11,PHI,NYY,1,6,7
2021-03-11,TOR,DET,10,6,16
2021-03-11,TEX,ATH,0,6,6
2021-03-11,COL,CHC,6,8,14
2021-03-11,SD,CLE,5,4,9
2021-03-11,LAA,SF,5,4,9
2021-03-11,MIL,KC,2,4,6
2021-03-11,HOU,NYM,0,1,1
2021-03-11,LAD,SEA,4,4,8
2021-03-11,CIN,CWS,7,4,11
2021-03-12,BOS,TB,8,2,10
2021-03-12,PIT,TOR,2,1,3
2021-03-12,BAL,PHI,2,6,8
2021-03-12,MIN,ATL,5,8,13
2021-03-12,DET,NYY,2,4,6
2021-03-12,NYM,MIA,2,4,6
2021-03-12,CLE,LAD,2,9,11
2021-03-12,ATH,SD,5,4,9
2021-03-12,SF,COL,9,8,17
2021-03-12,TEX,CWS,3,2,5
2021-03-12,CHC,MIL,3,8,11
2021-03-12,LAA,AZ,4,3,7
2021-03-12,STL,HOU,4,3,7
2021-03-12,SEA,CIN,4,3,7
2021-03-13,TB,MIN,0,1,1
2021-03-13,PHI,DET,9,3,12
2021-03-13,BOS,ATL,7,2,9
2021-03-13,NYY,PIT,7,5,12
2021-03-13,TOR,BAL,5,0,5
2021-03-13,KC,CHC,10,2,12
2021-03-13,SF,CLE,5,4,9
2021-03-13,CWS,LAA,6,5,11
2021-03-13,SD,AZ,3,6,9
2021-03-13,COL,SEA,2,1,3
2021-03-13,MIL,TEX,4,4,8
2021-03-13,WSH,NYM,4,3,7
2021-03-13,MIA,STL,4,6,10
2021-03-13,CIN,ATH,2,5,7
2021-03-14,DET,BAL,5,1,6
2021-03-14,HOU,WSH,5,0,5
2021-03-14,MIN,BOS,5,5,10
2021-03-14,PIT,PHI,5,6,11
2021-03-14,ATL,TB,8,7,15
2021-03-14,TOR,NYY,1,5,6
2021-03-14,NYM,STL,7,5,12
2021-03-14,CHC,LAA,1,1,2
2021-03-14,CIN,SD,4,10,14
2021-03-14,TEX,COL,3,1,4
2021-03-14,ATH,CWS,0,1,1
2021-03-14,AZ,SF,3,6,9
2021-03-14,SEA,MIL,5,4,9
2021-03-14,LAD,KC,4,8,12
2021-03-15,BAL,PIT,12,3,15
2021-03-15,STL,WSH,4,2,6
2021-03-15,TB,BOS,3,2,5
2021-03-15,DET,TOR,0,4,4
2021-03-15,ATL,MIN,5,1,6
2021-03-15,HOU,MIA,5,6,11
2021-03-15,NYY,PHI,4,2,6
2021-03-15,CLE,ATH,7,3,10
2021-03-15,KC,SF,6,1,7
2021-03-15,CWS,CHC,4,4,8
2021-03-15,LAA,CIN,3,7,10
2021-03-15,COL,LAD,5,12,17
2021-03-15,SEA,AZ,2,6,8
2021-03-15,MIL,SD,3,13,16
2021-03-16,TB,BAL,7,1,8
2021-03-16,MIN,PIT,2,4,6
2021-03-16,PHI,TOR,5,14,19
2021-03-16,BOS,ATL,5,3,8
2021-03-16,DET,NYY,4,7,11
2021-03-16,NYM,HOU,8,3,11
2021-03-16,LAD,MIL,2,7,9
2021-03-16,LAA,CLE,17,8,25
2021-03-16,AZ,ATH,12,3,15
2021-03-16,SD,CWS,3,4,7
2021-03-16,WSH,MIA,3,4,7
2021-03-16,CIN,COL,7,11,18
2021-03-16,KC,SEA,0,13,13
2021-03-16,SF,TEX,6,10,16
2021-03-17,PIT,TB,9,10,19
2021-03-17,BOS,MIN,9,1,10
2021-03-17,PHI,DET,2,0,2
2021-03-17,MIA,NYM,3,2,5
2021-03-17,TOR,NYY,0,1,1
2021-03-17,ATH,KC,10,5,15
2021-03-17,CWS,LAD,3,4,7
2021-03-17,COL,SF,8,11,19
2021-03-17,HOU,STL,4,4,8
2021-03-17,BAL,ATL,5,2,7
2021-03-17,CIN,CLE,12,7,19
2021-03-17,CHC,SD,8,2,10
2021-03-17,TEX,AZ,3,0,3
2021-03-17,SEA,LAA,4,7,11
2021-03-18,NYM,WSH,1,3,4
2021-03-18,CLE,CHC,3,4,7
2021-03-18,CWS,KC,9,7,16
2021-03-18,AZ,LAD,7,7,14
2021-03-18,SD,ATH,2,4,6
2021-03-18,LAA,MIL,3,2,5
2021-03-18,STL,MIA,7,5,12
2021-03-18,TEX,CIN,12,9,21
2021-03-18,SF,SEA,3,6,9
2021-03-19,BOS,TB,11,7,18
2021-03-19,DET,TOR,1,8,9
2021-03-19,NYM,STL,8,5,13
2021-03-19,KC,LAA,4,4,8
2021-03-19,ATH,CHC,1,6,7
2021-03-19,LAD,TEX,7,2,9
2021-03-19,COL,CLE,9,4,13
2021-03-19,MIL,AZ,9,3,12
2021-03-19,HOU,WSH,9,10,19
2021-03-19,PIT,BAL,9,11,20
2021-03-19,ATL,MIN,4,2,6
2021-03-19,NYY,PHI,1,4,5
2021-03-19,SEA,CWS,7,6,13
2021-03-19,SF,CIN,2,6,8
2021-03-20,DET,PIT,3,1,4
2021-03-20,STL,HOU,5,2,7
2021-03-20,PHI,TOR,1,3,4
2021-03-20,ATL,BOS,8,2,10
2021-03-20,CHC,COL,4,2,6
2021-03-20,CWS,CLE,6,2,8
2021-03-20,AZ,KC,6,6,12
2021-03-20,LAA,ATH,2,11,13
2021-03-20,SD,LAD,4,4,8
2021-03-20,MIN,TB,2,1,3
2021-03-20,WSH,MIA,7,4,11
2021-03-20,BAL,NYY,2,1,3
2021-03-20,TEX,SEA,6,5,11
2021-03-20,CIN,MIL,1,4,5
2021-03-21,WSH,NYM,2,6,8
2021-03-21,BOS,PIT,4,9,13
2021-03-21,BAL,MIN,7,12,19
2021-03-21,PHI,DET,3,5,8
2021-03-21,TB,ATL,1,11,12
2021-03-21,MIA,HOU,4,2,6
2021-03-21,TOR,NYY,3,8,11
2021-03-21,CHC,CIN,11,6,17
2021-03-21,KC,COL,6,1,7
2021-03-21,LAD,SF,4,10,14
2021-03-21,CLE,TEX,7,2,9
2021-03-21,SD,LAA,4,1,5
2021-03-21,AZ,CWS,4,4,8
2021-03-21,MIL,SEA,1,3,4
2021-03-22,HOU,NYM,5,4,9
2021-03-22,PIT,BAL,6,5,11
2021-03-22,TB,BOS,4,10,14
2021-03-22,MIN,ATL,4,2,6
2021-03-22,MIA,STL,7,2,9
2021-03-22,ATH,AZ,4,4,8
2021-03-22,KC,SD,9,9,18
2021-03-22,CWS,SF,7,2,9
2021-03-22,CLE,MIL,3,6,9
2021-03-22,LAA,CHC,15,7,22
2021-03-22,COL,TEX,5,4,9
2021-03-22,NYY,PHI,0,4,4
2021-03-22,TOR,DET,4,3,7
2021-03-22,SEA,LAD,7,3,10
2021-03-23,STL,WSH,5,5,10
2021-03-23,BAL,TB,4,3,7
2021-03-23,PIT,MIN,1,0,1
2021-03-23,ATL,BOS,6,7,13
2021-03-23,DET,NYY,5,5,10
2021-03-23,NYM,MIA,5,3,8
2021-03-23,ATH,COL,4,1,5
2021-03-23,CLE,SF,0,7,7
2021-03-23,TEX,LAA,6,4,10
2021-03-23,CHC,CWS,1,3,4
2021-03-23,SD,CIN,5,4,9
2021-03-23,MIL,LAD,9,6,15
2021-03-23,PHI,TOR,3,9,12
2021-03-23,AZ,SEA,0,3,3
2021-03-24,STL,NYM,3,0,3
2021-03-24,TB,MIN,7,6,13
2021-03-24,DET,PHI,4,1,5
2021-03-24,PIT,ATL,6,3,9
2021-03-24,NYY,TOR,0,5,5
2021-03-24,CWS,ATH,4,14,18
2021-03-24,LAA,KC,4,2,6
2021-03-24,MIL,COL,8,9,17
2021-03-24,BOS,BAL,2,0,2
2021-03-24,WSH,HOU,8,11,19
2021-03-24,CIN,TEX,5,6,11
2021-03-24,AZ,CLE,6,5,11
2021-03-24,SEA,CHC,2,6,8
2021-03-24,SF,SD,7,3,10
2021-03-25,ATL,TB,5,2,7
2021-03-25,KC,AZ,10,1,11
2021-03-25,ATH,SEA,8,5,13
2021-03-25,CWS,CIN,9,4,13
2021-03-25,COL,LAA,6,5,11
2021-03-25,BAL,PIT,10,9,19
2021-03-25,HOU,STL,3,0,3
2021-03-25,BOS,MIN,4,7,11
2021-03-25,MIA,WSH,7,3,10
2021-03-25,PHI,NYY,13,12,25
2021-03-25,TOR,DET,3,3,6
2021-03-25,CHC,LAD,2,5,7
2021-03-25,SD,TEX,11,10,21
2021-03-25,SF,MIL,2,2,4
2021-03-26,PIT,DET,2,5,7
2021-03-26,TB,BOS,7,3,10
2021-03-26,CLE,COL,5,4,9
2021-03-26,CHC,SF,5,5,10
2021-03-26,AZ,CIN,3,7,10
2021-03-26,MIL,CWS,5,7,12
2021-03-26,MIN,ATL,6,7,13
2021-03-26,HOU,MIA,0,9,9
2021-03-26,NYM,WSH,3,7,10
2021-03-26,NYY,BAL,1,4,5
2021-03-26,TOR,PHI,6,5,11
2021-03-26,LAD,ATH,0,11,11
2021-03-26,TEX,KC,8,1,9
2021-03-26,SD,SEA,6,3,9
2021-03-27,PIT,BOS,4,7,11
2021-03-27,MIN,TB,0,2,2
2021-03-27,DET,PHI,9,8,17
2021-03-27,NYY,TOR,5,1,6
2021-03-27,NYM,HOU,8,3,11
2021-03-27,LAD,CLE,2,9,11
2021-03-27,LAA,SD,0,2,2
2021-03-27,ATH,TEX,5,1,6
2021-03-27,KC,MIL,6,6,12
2021-03-27,COL,CWS,2,8,10
2021-03-27,ATL,BAL,8,5,13
2021-03-27,STL,MIA,4,6,10
2021-03-27,CIN,CHC,3,6,9
2021-03-27,SEA,SF,5,0,5
2021-03-28,BAL,PIT,1,2,3
2021-03-28,WSH,STL,11,3,14
2021-03-28,BOS,MIN,8,3,11
2021-03-28,TB,ATL,16,5,21
2021-03-28,MIA,NYM,10,2,12
2021-03-28,PHI,NYY,6,2,8
2021-03-28,TOR,DET,4,4,8
2021-03-28,TEX,CHC,12,8,20
2021-03-28,MIL,CIN,7,1,8
2021-03-28,CLE,SD,3,3,6
2021-03-28,SF,ATH,3,9,12
2021-03-28,CWS,AZ,7,4,11
2021-03-28,COL,KC,3,6,9
2021-03-28,LAA,LAD,6,5,11
2021-03-29,STL,NYM,3,3,6
2021-03-29,WSH,HOU,2,2,4
2021-03-29,BAL,TB,3,8,11
2021-03-29,PIT,MIN,3,5,8
2021-03-29,PHI,TOR,7,13,20
2021-03-29,ATL,BOS,0,4,4
2021-03-29,NYY,DET,2,5,7
2021-03-29,CHC,AZ,7,1,8
2021-03-29,KC,CLE,5,4,9
2021-03-29,CIN,SEA,5,5,10
2021-03-29,ATH,SF,2,7,9
2021-03-29,SD,COL,2,10,12
2021-03-29,TEX,MIL,0,4,4
2021-03-29,LAD,LAA,10,2,12
2021-03-30,MIN,PIT,1,1,2
2021-03-30,DET,TB,0,5,5
2021-03-30,BOS,ATL,3,5,8
2021-03-30,TEX,MIL,3,6,9
2021-03-30,COL,CWS,2,1,3
2021-03-30,AZ,CLE,3,2,5
2021-03-30,LAD,LAA,6,4,10
2021-04-01,NYY,TOR,2,3,5
2021-04-01,DET,CLE,3,2,5
2021-04-01,MIL,MIN,6,5,11
2021-04-01,CHC,PIT,3,5,8
2021-04-01,PHI,ATL,3,2,5
2021-04-01,COL,LAD,8,5,13
2021-04-01,SD,AZ,8,7,15
2021-04-01,CIN,STL,6,11,17
2021-04-01,KC,TEX,14,10,24
2021-04-01,MIA,TB,0,1,1
2021-04-01,LAA,CWS,4,3,7
2021-04-01,ATH,HOU,1,8,9
2021-04-01,SEA,SF,8,7,15
2021-04-01,BOS,BAL,0,0,0
2021-04-01,WSH,NYM,0,0,0
2021-04-02,BOS,BAL,0,3,3
2021-04-02,MIA,TB,4,6,10
2021-04-02,COL,LAD,6,11,17
2021-04-02,LAA,CWS,8,12,20
2021-04-02,ATH,HOU,5,9,14
2021-04-02,SD,AZ,4,2,6
2021-04-02,SEA,SF,3,6,9
2021-04-03,NYY,TOR,5,3,8
2021-04-03,BOS,BAL,2,4,6
2021-04-03,DET,CLE,5,2,7
2021-04-03,KC,TEX,11,4,15
2021-04-03,CHC,PIT,5,1,6
2021-04-03,PHI,ATL,4,0,4
2021-04-03,ATH,HOU,1,9,10
2021-04-03,CIN,STL,9,6,15
2021-04-03,MIA,TB,12,7,19
2021-04-03,MIL,MIN,0,2,2
2021-04-03,COL,LAD,5,6,11
2021-04-03,SD,AZ,7,0,7
2021-04-03,LAA,CWS,5,3,8
2021-04-03,SEA,SF,4,0,4
2021-04-03,WSH,NYM,0,0,0
2021-04-04,PHI,ATL,2,1,3
2021-04-04,NYY,TOR,1,3,4
2021-04-04,BOS,BAL,3,11,14
2021-04-04,DET,CLE,3,9,12
2021-04-04,CIN,STL,12,1,13
2021-04-04,KC,TEX,3,7,10
2021-04-04,MIL,MIN,2,8,10
2021-04-04,CHC,PIT,4,3,7
2021-04-04,COL,LAD,2,4,6
2021-04-04,ATH,HOU,2,9,11
2021-04-04,SD,AZ,1,3,4
2021-04-04,LAA,CWS,7,4,11
2021-04-04,WSH,NYM,0,0,0
2021-04-05,DET,MIN,6,15,21
2021-04-05,TEX,TOR,2,6,8
2021-04-05,CLE,KC,0,3,3
2021-04-05,NYY,BAL,7,0,7
2021-04-05,CIN,PIT,5,3,8
2021-04-05,MIA,STL,1,4,5
2021-04-05,PHI,NYM,5,3,8
2021-04-05,BOS,TB,11,2,13
2021-04-05,CHC,MIL,5,3,8
2021-04-05,LAA,HOU,7,6,13
2021-04-05,ATH,LAD,3,10,13
2021-04-05,SD,SF,2,3,5
2021-04-05,SEA,CWS,0,6,6
2021-04-05,WSH,ATL,0,0,0
2021-04-06,DET,MIN,4,3,7
2021-04-06,WSH,ATL,6,5,11
2021-04-06,LAA,HOU,2,4,6
2021-04-06,NYY,BAL,7,2,9
2021-04-06,CIN,PIT,14,1,15
2021-04-06,MIA,STL,2,4,6
2021-04-06,PHI,NYM,4,8,12
2021-04-06,BOS,TB,6,5,11
2021-04-06,CHC,MIL,0,4,4
2021-04-06,TEX,TOR,7,4,11
2021-04-06,COL,AZ,8,10,18
2021-04-06,ATH,LAD,1,5,6
2021-04-06,SD,SF,3,1,4
2021-04-06,SEA,CWS,4,10,14
2021-04-07,WSH,ATL,6,7,13
2021-04-07,WSH,ATL,0,2,2
2021-04-07,CIN,PIT,11,4,15
2021-04-07,CLE,KC,4,2,6
2021-04-07,BOS,TB,9,2,11
2021-04-07,DET,MIN,2,3,5
2021-04-07,TEX,TOR,2,1,3
2021-04-07,CHC,MIL,2,4,6
2021-04-07,ATH,LAD,4,3,7
2021-04-07,PHI,NYM,8,2,10
2021-04-07,SD,SF,2,3,5
2021-04-07,SEA,CWS,8,4,12
2021-04-07,MIA,STL,0,7,7
2021-04-07,NYY,BAL,3,4,7
2021-04-07,COL,AZ,8,0,8
2021-04-08,NYM,MIA,3,2,5
2021-04-08,PIT,CHC,2,4,6
2021-04-08,BAL,BOS,3,7,10
2021-04-08,COL,AZ,7,3,10
2021-04-08,MIN,SEA,10,2,12
2021-04-08,CWS,KC,6,0,6
2021-04-08,STL,MIL,3,1,4
2021-04-08,TOR,LAA,5,7,12
2021-04-08,HOU,ATH,6,2,8
2021-04-09,TB,NYY,10,5,15
2021-04-09,LAD,WSH,1,0,1
2021-04-09,SF,COL,3,1,4
2021-04-09,TOR,LAA,1,7,8
2021-04-09,CLE,DET,4,1,5
2021-04-09,ATL,PHI,8,1,9
2021-04-09,TEX,SD,0,3,3
2021-04-09,HOU,ATH,2,6,8
2021-04-09,AZ,CIN,5,6,11
2021-04-10,NYM,MIA,0,3,3
2021-04-10,TB,NYY,4,0,4
2021-04-10,MIN,SEA,3,4,7
2021-04-10,STL,MIL,5,9,14
2021-04-10,HOU,ATH,3,7,10
2021-04-10,SF,COL,4,3,7
2021-04-10,CLE,DET,11,3,14
2021-04-10,PIT,CHC,8,2,10
2021-04-10,BAL,BOS,4,6,10
2021-04-10,TEX,SD,4,7,11
2021-04-10,TOR,LAA,15,1,16
2021-04-10,ATL,PHI,5,4,9
2021-04-10,AZ,CIN,8,3,11
2021-04-10,LAD,WSH,9,5,14
2021-04-10,CWS,KC,0,0,0
2021-04-11,BAL,BOS,9,14,23
2021-04-11,PIT,CHC,7,1,8
2021-04-11,CLE,DET,5,2,7
2021-04-11,NYM,MIA,6,5,11
2021-04-11,TB,NYY,4,8,12
2021-04-11,MIN,SEA,6,8,14
2021-04-11,CWS,KC,3,4,7
2021-04-11,STL,MIL,3,9,12
2021-04-11,TEX,SD,0,2,2
2021-04-11,SF,COL,4,0,4
2021-04-11,AZ,CIN,7,0,7
2021-04-11,LAD,WSH,3,0,3
2021-04-11,ATL,PHI,6,7,13
2021-04-11,TOR,LAA,0,0,0
2021-04-12,PIT,SD,2,6,8
2021-04-12,TOR,NYY,1,3,4
2021-04-12,TB,TEX,1,0,1
2021-04-12,ATL,MIA,3,5,8
2021-04-12,MIL,CHC,6,3,9
2021-04-12,STL,WSH,2,5,7
2021-04-12,HOU,DET,2,6,8
2021-04-12,KC,LAA,3,10,13
2021-04-12,CWS,CLE,4,3,7
2021-04-12,AZ,ATH,5,9,14
2021-04-12,SF,CIN,0,3,3
2021-04-12,MIN,BOS,0,0,0
2021-04-12,BAL,SEA,0,0,0
2021-04-12,NYM,PHI,0,0,0
2021-04-13,MIN,BOS,2,4,6
2021-04-13,AZ,ATH,5,7,12
2021-04-13,BAL,SEA,3,4,7
2021-04-13,BAL,SEA,7,6,13
2021-04-13,NYM,PHI,4,3,7
2021-04-13,NYM,PHI,4,0,4
2021-04-13,PIT,SD,8,4,12
2021-04-13,TOR,NYY,7,3,10
2021-04-13,TB,TEX,3,8,11
2021-04-13,ATL,MIA,8,14,22
2021-04-13,MIL,CHC,2,3,5
2021-04-13,STL,WSH,14,3,17
2021-04-13,HOU,DET,2,8,10
2021-04-13,KC,LAA,3,2,5
2021-04-13,CWS,CLE,0,2,2
2021-04-13,SF,CIN,7,6,13
2021-04-13,LAD,COL,7,0,7
2021-04-14,TOR,NYY,5,4,9
2021-04-14,STL,WSH,0,6,6
2021-04-14,MIL,CHC,7,0,7
2021-04-14,KC,LAA,6,1,7
2021-04-14,MIN,BOS,2,3,5
2021-04-14,MIN,BOS,1,7,8
2021-04-14,SF,CIN,3,0,3
2021-04-14,PIT,SD,5,1,6
2021-04-14,HOU,DET,4,6,10
2021-04-14,TB,TEX,1,5,6
2021-04-14,NYM,PHI,5,1,6
2021-04-14,ATL,MIA,5,6,11
2021-04-14,CWS,CLE,8,0,8
2021-04-14,LAD,COL,4,2,6
2021-04-14,BAL,SEA,0,0,0
2021-04-15,ATL,MIA,7,6,13
2021-04-15,PIT,SD,3,8,11
2021-04-15,BAL,SEA,2,4,6
2021-04-15,BAL,SEA,1,2,3
2021-04-15,MIN,BOS,4,3,7
2021-04-15,CWS,CLE,2,4,6
2021-04-15,WSH,AZ,6,11,17
2021-04-15,TB,TEX,4,6,10
2021-04-15,KC,TOR,7,5,12
2021-04-15,ATH,DET,8,4,12
2021-04-15,LAD,COL,7,5,12
2021-04-15,NYM,PHI,0,0,0
2021-04-16,CHC,ATL,2,5,7
2021-04-16,WSH,AZ,1,0,1
2021-04-16,PHI,STL,9,2,11
2021-04-16,NYY,TB,2,8,10
2021-04-16,CIN,CLE,10,3,13
2021-04-16,MIA,SF,4,1,5
2021-04-16,TEX,BAL,2,5,7
2021-04-16,MIL,PIT,1,6,7
2021-04-16,LAA,MIN,10,3,13
2021-04-16,ATH,DET,3,0,3
2021-04-16,SD,LAD,6,11,17
2021-04-16,SEA,HOU,6,5,11
2021-04-16,BOS,CWS,0,0,0
2021-04-16,KC,TOR,0,0,0
2021-04-16,COL,NYM,0,0,0
2021-04-17,WSH,AZ,6,2,8
2021-04-17,NYY,TB,3,6,9
2021-04-17,KC,TOR,1,5,6
2021-04-17,KC,TOR,3,2,5
2021-04-17,CHC,ATL,13,4,17
2021-04-17,PHI,STL,4,9,13
2021-04-17,BOS,CWS,7,4,11
2021-04-17,ATH,DET,7,0,7
2021-04-17,CIN,CLE,3,2,5
2021-04-17,COL,NYM,3,4,7
2021-04-17,COL,NYM,7,2,9
2021-04-17,MIA,SF,7,6,13
2021-04-17,TEX,BAL,1,6,7
2021-04-17,MIL,PIT,7,1,8
2021-04-17,SD,LAD,0,2,2
2021-04-17,SEA,HOU,0,1,1
2021-04-17,LAA,MIN,0,0,0
2021-04-18,WSH,AZ,2,5,7
2021-04-18,PHI,STL,2,0,2
2021-04-18,NYY,TB,2,4,6
2021-04-18,CIN,CLE,3,6,9
2021-04-18,BOS,CWS,2,3,5
2021-04-18,BOS,CWS,1,5,6
2021-04-18,MIA,SF,0,1,1
2021-04-18,KC,TOR,2,0,2
2021-04-18,MIL,PIT,5,6,11
2021-04-18,TEX,BAL,1,0,1
2021-04-18,COL,NYM,1,2,3
2021-04-18,ATH,DET,3,2,5
2021-04-18,SD,LAD,5,2,7
2021-04-18,SEA,HOU,7,2,9
2021-04-18,CHC,ATL,4,13,17
2021-04-18,LAA,MIN,0,0,0
2021-04-19,BOS,CWS,11,4,15
2021-04-19,WSH,STL,5,12,17
2021-04-19,PHI,SF,0,2,2
2021-04-19,KC,TB,1,4,5
2021-04-19,LAA,TEX,4,6,10
2021-04-19,SEA,LAD,4,3,7
2021-04-19,SD,MIL,1,3,4
2021-04-19,ATH,MIN,0,0,0
2021-04-20,SEA,LAD,0,1,1
2021-04-20,CLE,CWS,5,8,13
2021-04-20,ATH,MIN,7,0,7
2021-04-20,ATH,MIN,1,0,1
2021-04-20,NYY,ATL,3,1,4
2021-04-20,CIN,AZ,4,5,9
2021-04-20,MIA,BAL,5,7,12
2021-04-20,WSH,STL,3,2,5
2021-04-20,PHI,SF,7,10,17
2021-04-20,BOS,TOR,4,2,6
2021-04-20,CHC,NYM,3,1,4
2021-04-20,KC,TB,7,14,21
2021-04-20,COL,HOU,6,2,8
2021-04-20,LAA,TEX,6,2,8
2021-04-20,SD,MIL,0,6,6
2021-04-20,DET,PIT,0,0,0
2021-04-21,PHI,SF,6,5,11
2021-04-21,MIA,BAL,3,0,3
2021-04-21,DET,PIT,2,3,5
2021-04-21,DET,PIT,5,2,7
2021-04-21,COL,HOU,6,3,9
2021-04-21,ATH,MIN,13,12,25
