date,home_team,away_team,home_score,away_score,total_runs
2018-03-21,CWS,SD,3,4,7
2018-03-21,MIL,ATH,4,3,7
2018-03-21,MIN,PIT,3,1,4
2018-03-21,ATL,DET,3,2,5
2018-03-21,NYY,BAL,9,4,13
2018-03-21,CLE,KC,8,12,20
2018-03-21,AZ,SF,0,14,14
2018-03-21,SEA,MIL,7,4,11
2018-03-22,BAL,BOS,10,7,17
2018-03-22,PHI,DET,2,6,8
2018-03-22,STL,ATL,8,2,10
2018-03-22,HOU,MIA,7,15,22
2018-03-22,MIN,NYY,1,2,3
2018-03-22,TOR,TB,3,5,8
2018-03-22,ATH,COL,2,4,6
2018-03-22,CLE,SD,6,7,13
2018-03-22,MIL,KC,1,0,1
2018-03-22,PIT,TOR,4,5,9
2018-03-22,NYM,WSH,12,5,17
2018-03-22,TEX,CIN,6,7,13
2018-03-22,SEA,TEX,5,4,9
2018-03-22,AZ,CWS,1,3,4
2018-03-22,LAD,LAA,4,3,7
2018-03-22,SF,CHC,4,3,7
2018-03-23,BAL,TB,6,1,7
2018-03-23,TB,TOR,6,5,11
2018-03-23,MIN,HOU,2,2,4
2018-03-23,PIT,PHI,2,8,10
2018-03-23,ATL,DET,3,11,14
2018-03-23,NYY,BOS,0,5,5
2018-03-23,NYM,STL,1,5,6
2018-03-23,KC,LAD,0,10,10
2018-03-23,SF,KC,6,9,15
2018-03-23,CWS,SEA,5,5,10
2018-03-23,CHC,MIL,4,3,7
2018-03-23,COL,CIN,8,2,10
2018-03-23,LAA,ATH,2,4,6
2018-03-23,WSH,HOU,1,3,4
2018-03-23,MIA,WSH,3,6,9
2018-03-23,CLE,AZ,6,1,7
2018-03-23,SD,TEX,9,7,16
2018-03-24,BOS,HOU,6,0,6
2018-03-24,STL,NYM,8,7,15
2018-03-24,PIT,TB,7,5,12
2018-03-24,DET,PHI,1,4,5
2018-03-24,WSH,MIA,3,4,7
2018-03-24,NYY,TOR,13,6,19
2018-03-24,ATL,NYY,3,8,11
2018-03-24,TEX,CLE,3,10,13
2018-03-24,LAD,CWS,3,7,10
2018-03-24,ATH,MIL,5,10,15
2018-03-24,CIN,SD,2,6,8
2018-03-24,LAA,AZ,9,15,24
2018-03-24,AZ,KC,4,4,8
2018-03-24,BAL,MIN,4,12,16
2018-03-24,SEA,CHC,7,3,10
2018-03-24,CHC,COL,3,0,3
2018-03-25,NYM,MIA,4,3,7
2018-03-25,WSH,STL,4,2,6
2018-03-25,MIN,BOS,1,6,7
2018-03-25,PHI,BAL,5,6,11
2018-03-25,DET,ATL,10,3,13
2018-03-25,MIA,HOU,2,6,8
2018-03-25,TB,NYY,11,1,12
2018-03-25,TOR,PIT,4,7,11
2018-03-25,CLE,CIN,6,4,10
2018-03-25,KC,CHC,3,5,8
2018-03-25,CWS,MIL,16,1,17
2018-03-25,SD,SEA,7,11,18
2018-03-25,ATH,SF,1,5,6
2018-03-25,COL,AZ,3,8,11
2018-03-25,LAA,LAD,2,4,6
2018-03-26,DET,TB,2,2,4
2018-03-26,PIT,PHI,3,6,9
2018-03-26,BOS,CHC,4,2,6
2018-03-26,TOR,STL,3,5,8
2018-03-26,ATL,NYY,1,5,6
2018-03-26,TEX,CIN,6,5,11
2018-03-26,HOU,MIL,5,2,7
2018-03-26,AZ,CLE,7,0,7
2018-03-26,LAD,LAA,1,4,5
2018-03-26,SF,ATH,2,9,11
2018-03-27,TB,DET,1,2,3
2018-03-27,BOS,CHC,4,2,6
2018-03-27,PHI,PIT,5,5,10
2018-03-27,HOU,MIL,8,1,9
2018-03-27,COL,SEA,3,5,8
2018-03-27,AZ,CLE,3,3,6
2018-03-27,WSH,MIN,1,3,4
2018-03-27,TOR,STL,1,0,1
2018-03-27,SF,ATH,3,0,3
2018-03-27,LAD,LAA,4,3,7
2018-03-27,TEX,CIN,0,0,0
2018-03-29,MIA,CHC,4,8,12
2018-03-29,NYM,STL,9,4,13
2018-03-29,BAL,MIN,3,2,5
2018-03-29,TEX,HOU,1,4,5
2018-03-29,TOR,NYY,1,6,7
2018-03-29,TB,BOS,6,4,10
2018-03-29,ATH,LAA,6,5,11
2018-03-29,ATL,PHI,8,5,13
2018-03-29,SD,MIL,1,2,3
2018-03-29,KC,CWS,7,14,21
2018-03-29,LAD,SF,0,1,1
2018-03-29,AZ,COL,8,2,10
2018-03-29,SEA,CLE,2,1,3
2018-03-29,DET,PIT,0,0,0
2018-03-29,CIN,WSH,0,0,0
2018-03-30,DET,PIT,10,13,23
2018-03-30,CIN,WSH,0,2,2
2018-03-30,TOR,NYY,2,4,6
2018-03-30,TB,BOS,0,1,1
2018-03-30,MIA,CHC,2,1,3
2018-03-30,ATL,PHI,4,5,9
2018-03-30,TEX,HOU,5,1,6
2018-03-30,AZ,COL,9,8,17
2018-03-30,ATH,LAA,1,2,3
2018-03-30,LAD,SF,0,1,1
2018-03-30,SD,MIL,6,8,14
2018-03-31,NYM,STL,6,2,8
2018-03-31,CIN,WSH,7,13,20
2018-03-31,ATH,LAA,3,8,11
2018-03-31,TEX,HOU,3,9,12
2018-03-31,TOR,NYY,5,3,8
2018-03-31,SEA,CLE,5,6,11
2018-03-31,TB,BOS,2,3,5
2018-03-31,BAL,MIN,2,6,8
2018-03-31,ATL,PHI,15,2,17
2018-03-31,MIA,CHC,6,10,16
2018-03-31,KC,CWS,3,4,7
2018-03-31,AZ,COL,1,2,3
2018-03-31,SD,MIL,3,7,10
2018-03-31,LAD,SF,5,0,5
2018-03-31,DET,PIT,0,0,0
2018-04-01,BAL,MIN,0,7,7
2018-04-01,TOR,NYY,7,4,11
2018-04-01,DET,PIT,0,1,1
2018-04-01,DET,PIT,6,8,14
2018-04-01,NYM,STL,1,5,6
2018-04-01,TB,BOS,1,2,3
2018-04-01,MIA,CHC,6,0,6
2018-04-01,TEX,HOU,2,8,10
2018-04-01,ATH,LAA,4,7,11
2018-04-01,CIN,WSH,5,6,11
2018-04-01,SEA,CLE,5,4,9
2018-04-01,LAD,SF,9,0,9
2018-04-01,KC,CWS,0,0,0
2018-04-02,PIT,MIN,5,4,9
2018-04-02,DET,KC,6,1,7
2018-04-02,MIL,STL,4,8,12
2018-04-02,CIN,CHC,1,0,1
2018-04-02,TOR,CWS,4,2,6
2018-04-02,HOU,BAL,6,1,7
2018-04-02,MIA,BOS,3,7,10
2018-04-02,ATL,WSH,1,8,9
2018-04-02,AZ,LAD,8,7,15
2018-04-02,ATH,TEX,3,1,4
2018-04-02,LAA,CLE,0,6,6
2018-04-02,SD,COL,4,7,11
2018-04-02,NYY,TB,0,0,0
2018-04-02,NYM,PHI,0,0,0
2018-04-03,DET,KC,0,1,1
2018-04-03,NYY,TB,11,4,15
2018-04-03,SF,SEA,4,6,10
2018-04-03,MIA,BOS,2,4,6
2018-04-03,TOR,CWS,14,5,19
2018-04-03,NYM,PHI,2,0,2
2018-04-03,ATL,WSH,13,6,19
2018-04-03,MIL,STL,5,4,9
2018-04-03,HOU,BAL,10,6,16
2018-04-03,AZ,LAD,6,1,7
2018-04-03,ATH,TEX,1,4,5
2018-04-03,LAA,CLE,13,2,15
2018-04-03,SD,COL,8,4,12
2018-04-03,CIN,CHC,0,0,0
2018-04-04,ATL,WSH,7,1,8
2018-04-04,NYY,TB,7,2,9
2018-04-04,NYM,PHI,4,2,6
2018-04-04,HOU,BAL,3,2,5
2018-04-04,AZ,LAD,3,0,3
2018-04-04,LAA,CLE,3,2,5
2018-04-04,PIT,MIN,3,7,10
2018-04-04,TOR,CWS,3,4,7
2018-04-04,SF,SEA,10,1,11
2018-04-04,MIL,STL,0,6,6
2018-04-04,ATH,TEX,6,2,8
2018-04-04,SD,COL,2,5,7
2018-04-04,DET,KC,0,0,0
2018-04-05,WSH,NYM,2,8,10
2018-04-05,BOS,TB,3,2,5
2018-04-05,PHI,MIA,5,0,5
2018-04-05,ATH,TEX,3,6,9
2018-04-05,SD,COL,1,3,4
2018-04-05,MIN,SEA,4,2,6
2018-04-05,CWS,DET,7,9,16
2018-04-05,NYY,BAL,2,5,7
2018-04-05,PIT,CIN,5,2,7
2018-04-05,STL,AZ,1,3,4
2018-04-05,MIL,CHC,0,8,8
2018-04-06,CLE,KC,3,2,5
2018-04-06,COL,ATL,3,8,11
2018-04-06,PIT,CIN,14,3,17
2018-04-06,NYY,BAL,3,7,10
2018-04-06,TEX,TOR,5,8,13
2018-04-06,HOU,SD,1,4,5
2018-04-06,MIL,CHC,5,4,9
2018-04-06,LAA,ATH,13,9,22
2018-04-06,SF,LAD,0,0,0
2018-04-07,WSH,NYM,2,3,5
2018-04-07,BOS,TB,10,3,13
2018-04-07,NYY,BAL,8,3,11
2018-04-07,MIN,SEA,4,11,15
2018-04-07,CWS,DET,1,6,7
2018-04-07,STL,AZ,5,3,8
2018-04-07,MIL,CHC,2,5,7
2018-04-07,CLE,KC,0,1,1
2018-04-07,SF,LAD,7,5,12
2018-04-07,PHI,MIA,20,1,21
2018-04-07,PIT,CIN,4,7,11
2018-04-07,HOU,SD,1,0,1
2018-04-07,TEX,TOR,5,1,6
2018-04-07,COL,ATL,3,2,5
2018-04-07,LAA,ATH,3,7,10
2018-04-08,BOS,TB,8,7,15
2018-04-08,NYY,BAL,7,8,15
2018-04-08,CLE,KC,3,1,4
2018-04-08,PIT,CIN,5,0,5
2018-04-08,PHI,MIA,3,6,9
2018-04-08,HOU,SD,4,1,5
2018-04-08,CWS,DET,0,1,1
2018-04-08,MIL,CHC,0,3,3
2018-04-08,STL,AZ,1,4,5
2018-04-08,TEX,TOR,4,7,11
2018-04-08,COL,ATL,0,4,4
2018-04-08,SF,LAD,1,2,3
2018-04-08,LAA,ATH,6,1,7
2018-04-08,WSH,NYM,5,6,11
2018-04-08,MIN,SEA,0,0,0
2018-04-09,CWS,TB,4,5,9
2018-04-09,CLE,DET,2,0,2
2018-04-09,BAL,TOR,1,7,8
2018-04-09,PHI,CIN,6,5,11
2018-04-09,WSH,ATL,2,0,2
2018-04-09,STL,MIL,4,5,9
2018-04-09,MIA,NYM,2,4,6
2018-04-09,TEX,LAA,3,8,11
2018-04-09,MIN,HOU,0,2,2
2018-04-09,KC,SEA,10,0,10
2018-04-09,COL,SD,6,7,13
2018-04-09,SF,AZ,1,2,3
2018-04-09,CHC,PIT,0,0,0
2018-04-10,CWS,TB,5,6,11
2018-04-10,CHC,PIT,5,8,13
2018-04-10,CLE,DET,2,1,3
2018-04-10,BAL,TOR,1,2,3
2018-04-10,PHI,CIN,6,1,7
2018-04-10,WSH,ATL,4,1,5
2018-04-10,MIA,NYM,6,8,14
2018-04-10,BOS,NYY,14,1,15
2018-04-10,TEX,LAA,1,11,12
2018-04-10,MIN,HOU,4,1,5
2018-04-10,KC,SEA,3,8,11
2018-04-10,STL,MIL,5,3,8
2018-04-10,COL,SD,2,5,7
2018-04-10,LAD,ATH,4,0,4
2018-04-10,SF,AZ,5,4,9
2018-04-11,WSH,ATL,3,5,8
2018-04-11,MIN,HOU,9,8,17
2018-04-11,STL,MIL,2,3,5
2018-04-11,CWS,TB,2,1,3
2018-04-11,KC,SEA,2,4,6
2018-04-11,COL,SD,6,4,10
2018-04-11,SF,AZ,3,7,10
2018-04-11,CLE,DET,5,1,6
2018-04-11,BAL,TOR,5,3,8
2018-04-11,PHI,CIN,4,3,7
2018-04-11,MIA,NYM,1,4,5
2018-04-11,BOS,NYY,7,10,17
2018-04-11,CHC,PIT,13,5,18
2018-04-11,TEX,LAA,2,7,9
2018-04-11,LAD,ATH,6,16,22
2018-04-12,CHC,PIT,1,6,7
2018-04-12,CLE,DET,9,3,12
2018-04-12,CIN,STL,4,13,17
2018-04-12,WSH,COL,1,5,6
2018-04-12,BOS,NYY,6,3,9
2018-04-12,MIN,CWS,4,0,4
2018-04-12,KC,LAA,1,7,8
2018-04-12,SD,SF,0,7,7
2018-04-13,CHC,ATL,0,4,4
2018-04-13,CIN,STL,3,5,8
2018-04-13,WSH,COL,1,2,3
2018-04-13,BOS,BAL,7,3,10
2018-04-13,CLE,TOR,4,8,12
2018-04-13,TB,PHI,1,2,3
2018-04-13,MIA,PIT,7,2,9
2018-04-13,DET,NYY,6,8,14
2018-04-13,NYM,MIL,6,5,11
2018-04-13,HOU,TEX,3,2,5
2018-04-13,KC,LAA,4,5,9
2018-04-13,LAD,AZ,7,8,15
2018-04-13,SEA,ATH,7,4,11
2018-04-13,SD,SF,5,1,6
2018-04-13,MIN,CWS,0,0,0
2018-04-14,BOS,BAL,10,3,13
2018-04-14,WSH,COL,6,2,8
2018-04-14,CIN,STL,1,6,7
2018-04-14,CHC,ATL,14,10,24
2018-04-14,HOU,TEX,5,6,11
2018-04-14,TB,PHI,4,9,13
2018-04-14,MIA,PIT,0,1,1
2018-04-14,NYM,MIL,1,5,6
2018-04-14,KC,LAA,3,5,8
2018-04-14,SD,SF,5,4,9
2018-04-14,LAD,AZ,1,9,10
2018-04-14,SEA,ATH,10,8,18
2018-04-14,DET,NYY,0,0,0
2018-04-14,MIN,CWS,0,0,0
2018-04-14,CLE,TOR,0,0,0
2018-04-15,BOS,BAL,3,1,4
2018-04-15,CIN,STL,2,3,5
2018-04-15,TB,PHI,4,10,14
2018-04-15,MIA,PIT,3,7,10
2018-04-15,NYM,MIL,3,2,5
2018-04-15,WSH,COL,5,6,11
2018-04-15,LAD,AZ,7,2,9
2018-04-15,SEA,ATH,1,2,3
2018-04-15,SD,SF,10,1,11
2018-04-15,HOU,TEX,1,3,4
2018-04-15,CLE,TOR,0,0,0
2018-04-15,DET,NYY,0,0,0
2018-04-15,DET,NYY,0,0,0
2018-04-15,MIN,CWS,0,0,0
2018-04-15,KC,LAA,0,0,0
2018-04-15,CHC,ATL,0,0,0
2018-04-16,NYY,MIA,12,1,13
2018-04-16,PIT,COL,2,6,8
2018-04-16,NYM,WSH,6,8,14
2018-04-16,TB,TEX,8,4,12
2018-04-16,ATL,PHI,2,1,3
2018-04-16,MIL,CIN,4,10,14
2018-04-16,ATH,CWS,8,1,9
2018-04-16,SD,LAD,3,10,13
2018-04-16,SEA,HOU,2,1,3
2018-04-16,BOS,BAL,0,0,0
2018-04-16,CHC,STL,0,0,0
2018-04-16,TOR,KC,0,0,0
2018-04-17,TOR,KC,11,3,14
2018-04-17,TOR,KC,5,4,9
2018-04-17,NYY,MIA,1,9,10
2018-04-17,DET,BAL,4,2,6
2018-04-17,PIT,COL,0,2,2
2018-04-17,NYM,WSH,2,5,7
2018-04-17,TB,TEX,2,7,9
2018-04-17,MIN,CLE,1,6,7
2018-04-17,ATL,PHI,1,5,6
2018-04-17,MIL,CIN,2,0,2
2018-04-17,CHC,STL,3,5,8
2018-04-17,AZ,SF,1,0,1
2018-04-17,ATH,CWS,10,2,12
2018-04-17,LAA,BOS,1,10,11
2018-04-17,SD,LAD,3,7,10
2018-04-17,SEA,HOU,1,4,5
2018-04-18,PIT,COL,10,2,12
2018-04-18,DET,BAL,6,5,11
2018-04-18,TB,TEX,4,2,6
2018-04-18,MIL,CIN,2,0,2
2018-04-18,ATH,CWS,12,11,23
2018-04-18,TOR,KC,15,5,20
2018-04-18,NYM,WSH,11,5,16
2018-04-18,MIN,CLE,2,1,3
2018-04-18,ATL,PHI,7,3,10
2018-04-18,AZ,SF,3,4,7
2018-04-18,LAA,BOS,0,9,9
2018-04-18,SD,LAD,4,13,17
2018-04-18,SEA,HOU,1,7,8
2018-04-18,CHC,STL,0,0,0
2018-04-19,DET,BAL,13,8,21
2018-04-19,CHC,STL,8,5,13
