date,home_team,away_team,home_score,away_score,total_runs
2025-03-06,CLE,AZ,4,0,4
2025-03-06,CHC,KC,3,9,12
2025-03-06,ATH,MIL,0,10,10
2025-03-06,SEA,LAA,5,5,10
2025-03-06,AZ,SEA,11,4,15
2025-03-07,TB,MIN,9,9,18
2025-03-07,PIT,PHI,3,2,5
2025-03-07,MIN,ATL,7,1,8
2025-03-07,BOS,MIA,20,5,25
2025-03-07,KC,LAA,8,2,10
2025-03-07,ATH,CLE,5,12,17
2025-03-07,DET,BAL,11,7,18
2025-03-07,WSH,NYM,5,4,9
2025-03-07,STL,HOU,6,4,10
2025-03-07,NYY,TOR,8,7,15
2025-03-07,SEA,LAD,4,6,10
2025-03-07,CIN,SF,0,0,0
2025-03-07,CWS,CHC,0,0,0
2025-03-07,LAA,AZ,0,0,0
2025-03-07,MIL,SD,0,0,0
2025-03-07,COL,TEX,0,0,0
2025-03-08,WSH,STL,3,5,8
2025-03-08,BAL,TB,3,6,9
2025-03-08,MIN,BOS,9,8,17
2025-03-08,PHI,TOR,5,4,9
2025-03-08,ATL,PIT,6,5,11
2025-03-08,TOR,DET,5,0,5
2025-03-08,CIN,AZ,9,8,17
2025-03-08,CHC,SEA,9,8,17
2025-03-08,SF,KC,7,3,10
2025-03-08,TEX,KC,5,3,8
2025-03-08,CWS,LAD,5,2,7
2025-03-08,COL,ATH,1,8,9
2025-03-08,SD,CLE,7,2,9
2025-03-08,MIL,LAA,2,6,8
2025-03-08,ATH,AZ,4,2,6
2025-03-08,HOU,NYY,5,2,7
2025-03-08,MIA,NYM,3,7,10
2025-03-09,DET,PIT,5,3,8
2025-03-09,TB,TOR,9,13,22
2025-03-09,BAL,MIN,4,3,7
2025-03-09,PHI,BAL,12,2,14
2025-03-09,BOS,ATL,7,3,10
2025-03-09,HOU,MIA,6,10,16
2025-03-09,STL,NYY,6,5,11
2025-03-09,NYM,WSH,7,6,13
2025-03-09,ATH,AZ,5,7,12
2025-03-09,LAD,ATH,5,7,12
2025-03-09,CHC,SF,6,8,14
2025-03-09,SF,SD,7,4,11
2025-03-09,CLE,CWS,1,0,1
2025-03-09,KC,MIL,5,2,7
2025-03-09,LAA,CIN,4,1,5
2025-03-09,SEA,COL,8,1,9
2025-03-09,AZ,TEX,14,1,15
2025-03-10,MIN,PHI,1,4,5
2025-03-10,ATL,TB,3,4,7
2025-03-10,NYY,DET,10,2,12
2025-03-10,TOR,HOU,8,3,11
2025-03-10,MIA,WSH,9,9,18
2025-03-10,CLE,CHC,4,7,11
2025-03-10,KC,CLE,2,5,7
2025-03-10,LAD,AZ,6,2,8
2025-03-10,ATH,CWS,3,10,13
2025-03-10,LAA,COL,12,3,15
2025-03-10,SD,CIN,3,9,12
2025-03-10,COL,SF,2,8,10
2025-03-10,MIL,SEA,7,5,12
2025-03-10,PIT,BAL,3,6,9
2025-03-10,WSH,MIA,5,10,15
2025-03-10,NYM,STL,8,0,8
2025-03-11,HOU,NYM,7,4,11
2025-03-11,BOS,PHI,8,18,26
2025-03-11,ATL,DET,1,3,4
2025-03-11,STL,MIA,5,12,17
2025-03-11,NYY,BAL,2,6,8
2025-03-11,PIT,NYY,9,1,10
2025-03-11,TOR,MIN,3,2,5
2025-03-11,CIN,COL,8,5,13
2025-03-11,LAD,CLE,10,4,14
2025-03-11,TEX,LAA,13,6,19
2025-03-11,CHC,MIL,7,9,16
2025-03-11,AZ,KC,3,2,5
2025-03-11,SD,CWS,7,5,12
2025-03-11,SF,ATH,5,3,8
2025-03-12,WSH,HOU,9,3,12
2025-03-12,STL,NYM,0,2,2
2025-03-12,DET,TB,5,1,6
2025-03-12,BAL,ATL,5,13,18
2025-03-12,ATH,AZ,2,5,7
2025-03-12,CLE,SF,2,11,13
2025-03-12,TEX,CIN,4,3,7
2025-03-12,CWS,LAA,1,1,2
2025-03-12,COL,SD,13,2,15
2025-03-12,SEA,KC,6,7,13
2025-03-12,BOS,MIN,6,5,11
2025-03-13,HOU,STL,1,1,2
2025-03-13,TB,WSH,14,4,18
2025-03-13,MIN,PIT,15,3,18
2025-03-13,PHI,ATL,16,9,25
2025-03-13,DET,NYY,6,8,14
2025-03-13,TOR,BAL,6,4,10
2025-03-13,NYM,BOS,2,3,5
2025-03-13,MIA,HOU,5,10,15
2025-03-13,CIN,ATH,1,12,13
2025-03-13,SF,TEX,3,7,10
2025-03-13,COL,CLE,6,4,10
2025-03-13,KC,SD,6,5,11
2025-03-13,CWS,MIL,3,9,12
2025-03-13,SEA,AZ,0,0,0
2025-03-14,ATL,WSH,3,5,8
2025-03-14,ATH,LAA,12,1,13
2025-03-14,CLE,SEA,8,7,15
2025-03-14,CWS,CIN,7,3,10
2025-03-14,AZ,CIN,2,1,3
2025-03-14,LAA,KC,8,9,17
2025-03-14,MIA,BOS,4,9,13
2025-03-14,MIL,SF,11,5,16
2025-03-14,PIT,DET,8,8,16
2025-03-14,HOU,TOR,6,5,11
2025-03-14,BAL,MIN,10,0,10
2025-03-14,MIN,TB,13,6,19
2025-03-14,NYM,STL,3,3,6
2025-03-14,NYY,PHI,6,5,11
2025-03-14,TEX,COL,5,0,5
2025-03-14,SD,TEX,9,8,17
2025-03-15,HOU,MIA,6,4,10
2025-03-15,PIT,BAL,15,5,20
2025-03-15,STL,TOR,9,5,14
2025-03-15,PHI,DET,2,2,4
2025-03-15,BOS,ATL,3,7,10
2025-03-15,TB,NYY,7,7,14
2025-03-15,CIN,KC,7,13,20
2025-03-15,KC,CLE,5,7,12
2025-03-15,SF,SEA,6,2,8
2025-03-15,ATH,TEX,3,4,7
2025-03-15,CWS,COL,2,1,3
2025-03-15,SEA,SD,3,8,11
2025-03-15,AZ,CWS,9,8,17
2025-03-15,LAA,MIL,0,4,4
2025-03-15,MIL,ATH,8,0,8
2025-03-15,WSH,NYM,4,1,5
2025-03-15,ATL,MIN,0,4,4
2025-03-16,DET,BAL,1,7,8
2025-03-16,WSH,TB,5,11,16
2025-03-16,MIN,BOS,5,6,11
2025-03-16,BAL,PHI,1,12,13
2025-03-16,NYY,PIT,3,4,7
2025-03-16,TB,NYY,5,7,12
2025-03-16,TOR,ATL,6,2,8
2025-03-16,NYM,HOU,0,5,5
2025-03-16,MIA,STL,11,5,16
2025-03-16,CIN,SEA,3,8,11
2025-03-16,SF,ATH,7,3,10
2025-03-16,TEX,CWS,6,7,13
2025-03-16,COL,KC,2,10,12
2025-03-16,LAA,SD,2,4,6
2025-03-16,SD,AZ,4,5,9
2025-03-16,MIL,CLE,8,2,10
2025-03-17,BOS,BAL,3,12,15
2025-03-17,DET,PIT,9,6,15
2025-03-17,WSH,STL,2,6,8
2025-03-17,PIT,MIN,4,2,6
2025-03-17,PHI,TOR,4,2,6
2025-03-17,ATL,BOS,1,2,3
2025-03-17,TOR,NYY,6,5,11
2025-03-17,NYM,TB,0,2,2
2025-03-17,MIA,NYM,5,6,11
2025-03-17,KC,AZ,12,1,13
2025-03-17,ATH,SEA,7,6,13
2025-03-17,CWS,SF,0,3,3
2025-03-17,AZ,LAA,5,11,16
2025-03-17,SD,MIL,14,8,22
2025-03-17,CLE,CIN,3,0,3
2025-03-18,CHC,LAD,1,4,5
2025-03-18,MIN,DET,5,6,11
2025-03-18,PIT,PHI,3,2,5
2025-03-18,STL,MIA,4,4,8
2025-03-18,NYY,BOS,4,4,8
2025-03-18,CIN,LAA,1,0,1
2025-03-18,SEA,MIL,9,3,12
2025-03-18,HOU,WSH,3,4,7
2025-03-18,BAL,TOR,8,2,10
2025-03-18,SF,SD,4,3,7
2025-03-18,TEX,CLE,7,3,10
2025-03-18,COL,SF,3,1,4
2025-03-19,CHC,LAD,3,6,9
2025-03-19,BOS,DET,6,4,10
2025-03-19,STL,WSH,7,1,8
2025-03-19,TB,PIT,5,2,7
2025-03-19,PHI,NYY,7,9,16
2025-03-19,CLE,ATH,3,8,11
2025-03-19,LAA,CLE,6,3,9
2025-03-19,AZ,COL,1,0,1
2025-03-19,SEA,TEX,3,2,5
2025-03-19,MIL,CWS,5,4,9
2025-03-19,HOU,NYM,2,8,10
2025-03-19,NYY,ATL,0,4,4
2025-03-19,KC,SF,1,3,4
2025-03-20,ATL,PHI,7,0,7
2025-03-20,TOR,TB,4,1,5
2025-03-20,MIA,HOU,0,11,11
2025-03-20,CIN,KC,8,11,19
2025-03-20,CWS,LAA,2,1,3
2025-03-20,AZ,ATH,11,3,14
2025-03-20,WSH,NYM,3,10,13
2025-03-20,MIN,BOS,2,1,3
2025-03-20,BAL,NYY,7,9,16
2025-03-20,TEX,COL,4,7,11
2025-03-20,SD,TEX,5,3,8
2025-03-21,STL,HOU,3,5,8
2025-03-21,PHI,MIN,6,3,9
2025-03-21,TB,ATL,3,7,10
2025-03-21,TOR,PHI,11,7,18
2025-03-21,NYM,STL,3,2,5
2025-03-21,LAA,TEX,3,3,6
2025-03-21,ATH,KC,10,1,11
2025-03-21,CHC,SD,1,5,6
2025-03-21,KC,SEA,8,7,15
2025-03-21,SF,CLE,5,4,9
2025-03-21,CIN,CWS,5,8,13
2025-03-21,COL,LAA,4,3,7
2025-03-21,SEA,CIN,3,5,8
2025-03-21,BAL,DET,1,9,10
2025-03-21,BOS,PIT,2,1,3
2025-03-21,WSH,MIA,0,6,6
2025-03-21,DET,NYY,0,4,4
2025-03-21,MIL,AZ,9,16,25
2025-03-22,PIT,BAL,0,4,4
2025-03-22,TB,BOS,14,2,16
2025-03-22,MIN,TOR,1,2,3
2025-03-22,DET,ATL,0,0,0
2025-03-22,NYY,PHI,7,8,15
2025-03-22,NYM,WSH,5,5,10
2025-03-22,MIA,STL,2,8,10
2025-03-22,SF,AZ,7,7,14
2025-03-22,TEX,KC,5,9,14
2025-03-22,CHC,COL,3,7,10
2025-03-22,CLE,SD,12,8,20
2025-03-22,CWS,SEA,1,14,15
2025-03-22,ATH,MIL,4,3,7
2025-03-22,SD,CIN,1,0,1
2025-03-22,COL,CWS,10,4,14
2025-03-22,HOU,MIA,5,6,11
2025-03-23,WSH,HOU,6,8,14
2025-03-23,PHI,DET,4,2,6
2025-03-23,STL,WSH,1,2,3
2025-03-23,BOS,MIN,3,9,12
2025-03-23,ATL,BAL,5,5,10
2025-03-23,NYY,TB,3,3,6
2025-03-23,TOR,PIT,2,1,3
2025-03-23,NYM,MIA,10,2,12
2025-03-23,CIN,CLE,13,2,15
2025-03-23,CHC,ATH,1,8,9
2025-03-23,CWS,AZ,4,8,12
2025-03-23,AZ,SD,5,5,10
2025-03-23,MIL,COL,6,0,6
2025-03-23,SEA,MIL,10,6,16
2025-03-23,LAD,LAA,7,1,8
2025-03-24,PHI,TB,8,6,14
2025-03-24,MIN,PIT,5,1,6
2025-03-24,NYM,NYY,6,6,12
2025-03-24,CWS,ATH,8,5,13
2025-03-24,SD,SEA,7,7,14
2025-03-24,COL,MIL,2,4,6
2025-03-24,CHC,ATL,4,13,17
2025-03-24,TEX,KC,6,3,9
2025-03-24,LAA,LAD,5,4,9
2025-03-24,AZ,CLE,3,4,7
2025-03-24,SF,DET,6,4,10
2025-03-24,WSH,BAL,0,0,0
2025-03-25,MIN,COL,5,3,8
2025-03-25,MIA,NYY,4,2,6
2025-03-25,TEX,KC,1,3,4
2025-03-25,AZ,CLE,2,3,5
2025-03-25,CHC,ATL,4,2,6
2025-03-25,SF,DET,4,3,7
2025-03-25,LAA,LAD,1,4,5
2025-03-27,NYY,MIL,4,2,6
2025-03-27,TOR,BAL,2,12,14
2025-03-27,TEX,BOS,2,5,7
2025-03-27,WSH,PHI,3,7,10
2025-03-27,KC,CLE,4,7,11
2025-03-27,HOU,NYM,3,1,4
2025-03-27,CIN,SF,4,6,10
2025-03-27,SD,ATL,7,4,11
2025-03-27,CWS,LAA,8,1,9
2025-03-27,MIA,PIT,5,4,9
2025-03-27,STL,MIN,5,3,8
2025-03-27,LAD,DET,5,4,9
2025-03-27,AZ,CHC,6,10,16
2025-03-27,SEA,ATH,4,2,6
2025-03-28,TB,COL,3,2,5
2025-03-28,TOR,BAL,8,2,10
2025-03-28,MIA,PIT,3,4,7
2025-03-28,TEX,BOS,4,1,5
2025-03-28,HOU,NYM,1,3,4
2025-03-28,AZ,CHC,8,1,9
2025-03-28,SEA,ATH,0,7,7
2025-03-28,SD,ATL,4,3,7
2025-03-28,LAD,DET,8,5,13
2025-03-29,NYY,MIL,20,9,29
2025-03-29,CWS,LAA,0,1,1
2025-03-29,STL,MIN,5,1,6
2025-03-29,TOR,BAL,5,9,14
2025-03-29,WSH,PHI,6,11,17
2025-03-29,KC,CLE,4,3,7
2025-03-29,CIN,SF,3,2,5
2025-03-29,TB,COL,1,2,3
2025-03-29,MIA,PIT,5,4,9
2025-03-29,TEX,BOS,4,3,7
2025-03-29,HOU,NYM,2,1,3
2025-03-29,SD,ATL,1,0,1
2025-03-29,AZ,CHC,3,4,7
2025-03-29,LAD,DET,7,3,10
2025-03-29,SEA,ATH,2,4,6
2025-03-30,WSH,PHI,5,1,6
2025-03-30,NYY,MIL,12,3,15
2025-03-30,TOR,BAL,3,1,4
2025-03-30,CIN,SF,3,6,9
2025-03-30,TB,COL,6,4,10
2025-03-30,MIA,PIT,3,2,5
2025-03-30,KC,CLE,2,6,8
2025-03-30,CWS,LAA,2,3,5
2025-03-30,STL,MIN,9,2,11
2025-03-30,TEX,BOS,3,2,5
2025-03-30,AZ,CHC,10,6,16
2025-03-30,SEA,ATH,2,1,3
2025-03-30,SD,ATL,5,0,5
2025-03-31,CWS,MIN,9,0,9
2025-03-31,MIL,KC,1,11,12
2025-03-31,BAL,BOS,8,5,13
2025-03-31,PHI,COL,6,1,7
2025-03-31,CIN,TEX,14,3,17
2025-03-31,MIA,NYM,4,10,14
2025-03-31,TB,PIT,6,1,7
2025-03-31,TOR,WSH,5,2,7
2025-03-31,STL,LAA,4,5,9
2025-03-31,HOU,SF,2,7,9
2025-03-31,SD,CLE,7,2,9
2025-03-31,SEA,DET,6,9,15
2025-03-31,ATH,CHC,3,18,21
2025-03-31,LAD,ATL,6,1,7
2025-04-01,CIN,TEX,0,1,1
2025-04-01,MIA,NYM,4,2,6
2025-04-01,TB,PIT,7,0,7
2025-04-01,NYY,AZ,5,7,12
2025-04-01,TOR,WSH,5,3,8
2025-04-01,CWS,MIN,3,8,11
2025-04-01,MIL,KC,5,0,5
2025-04-01,STL,LAA,7,9,16
2025-04-01,HOU,SF,1,3,4
2025-04-01,SD,CLE,7,0,7
2025-04-01,SEA,DET,1,4,5
2025-04-01,ATH,CHC,4,7,11
2025-04-01,LAD,ATL,3,1,4
2025-04-02,CIN,TEX,0,1,1
2025-04-02,TB,PIT,2,4,6
2025-04-02,MIL,KC,3,2,5
2025-04-02,STL,LAA,12,5,17
2025-04-02,CWS,MIN,1,6,7
2025-04-02,TOR,WSH,4,2,6
2025-04-02,ATH,CHC,2,10,12
2025-04-02,SD,CLE,5,2,7
2025-04-02,SEA,DET,3,2,5
2025-04-02,HOU,SF,3,6,9
2025-04-02,MIA,NYM,5,6,11
2025-04-02,BAL,BOS,0,3,3
2025-04-02,PHI,COL,5,1,6
2025-04-02,NYY,AZ,3,4,7
2025-04-02,LAD,ATL,6,5,11
2025-04-03,BAL,BOS,4,8,12
2025-04-03,PHI,COL,3,1,4
2025-04-03,MIN,HOU,2,5,7
2025-04-03,NYY,AZ,9,7,16
2025-04-03,MIL,CIN,1,0,1
2025-04-04,DET,CWS,7,4,11
2025-04-04,BOS,STL,13,9,22
2025-04-04,CHC,SD,3,1,4
2025-04-04,NYM,TOR,5,0,5
2025-04-04,COL,ATH,3,6,9
2025-04-04,PIT,NYY,4,9,13
2025-04-04,SF,SEA,10,9,19
2025-04-04,WSH,AZ,4,6,10
2025-04-04,PHI,LAD,3,2,5
2025-04-04,ATL,MIA,10,0,10
2025-04-04,KC,BAL,8,2,10
2025-04-04,TEX,TB,5,2,7
2025-04-04,MIL,CIN,3,2,5
2025-04-04,LAA,CLE,6,8,14
2025-04-05,DET,CWS,7,2,9
2025-04-05,MIN,HOU,6,1,7
2025-04-05,CHC,SD,7,1,8
2025-04-05,WSH,AZ,4,3,7
2025-04-05,PHI,LAD,1,3,4
2025-04-05,PIT,NYY,4,10,14
2025-04-05,KC,BAL,1,8,9
2025-04-05,TEX,TB,6,4,10
2025-04-05,NYM,TOR,3,2,5
2025-04-05,MIL,CIN,7,11,18
2025-04-05,ATL,MIA,0,4,4
2025-04-05,COL,ATH,4,7,11
2025-04-05,SF,SEA,4,1,5
2025-04-05,LAA,CLE,10,4,14
2025-04-05,BOS,STL,0,0,0
2025-04-06,WSH,AZ,5,4,9
2025-04-06,BOS,STL,5,4,9
2025-04-06,BOS,STL,18,7,25
2025-04-06,PHI,LAD,8,7,15
2025-04-06,PIT,NYY,5,4,9
2025-04-06,NYM,TOR,2,1,3
2025-04-06,DET,CWS,4,3,7
2025-04-06,KC,BAL,4,1,5
2025-04-06,MIN,HOU,7,9,16
2025-04-06,MIL,CIN,8,2,10
2025-04-06,CHC,SD,7,8,15
2025-04-06,TEX,TB,4,3,7
2025-04-06,COL,ATH,12,5,17
2025-04-06,SF,SEA,5,4,9
2025-04-06,LAA,CLE,6,2,8
2025-04-06,ATL,MIA,0,0,0
2025-04-07,DET,NYY,6,2,8
2025-04-07,PIT,STL,8,4,12
2025-04-07,WSH,LAD,6,4,10
2025-04-07,BOS,TOR,2,6,8
2025-04-07,NYM,MIA,2,0,2
2025-04-07,CHC,TEX,7,0,7
2025-04-07,KC,MIN,4,2,6
2025-04-07,AZ,BAL,1,5,6
2025-04-07,SEA,HOU,4,3,7
2025-04-07,SF,CIN,0,2,2
2025-04-07,ATH,SD,4,5,9
2025-04-08,DET,NYY,5,0,5
2025-04-08,CLE,CWS,1,0,1
2025-04-08,NYM,MIA,10,5,15
2025-04-08,PIT,STL,3,5,8
2025-04-08,WSH,LAD,8,2,10
2025-04-08,BOS,TOR,1,6,7
2025-04-08,TB,LAA,3,4,7
2025-04-08,ATL,PHI,7,5,12
2025-04-08,CHC,TEX,10,6,16
2025-04-08,KC,MIN,2,1,3
2025-04-08,COL,MIL,1,7,8
2025-04-08,AZ,BAL,4,3,7
2025-04-08,SEA,HOU,1,2,3
2025-04-08,SF,CIN,0,1,1
2025-04-08,ATH,SD,10,4,14
2025-04-09,PIT,STL,2,1,3
2025-04-09,NYM,MIA,0,5,5
2025-04-09,DET,NYY,3,4,7
2025-04-09,CHC,TEX,2,6,8
2025-04-09,ATH,SD,1,2,3
2025-04-09,AZ,BAL,9,0,9
2025-04-09,SF,CIN,8,6,14
2025-04-09,WSH,LAD,5,6,11
2025-04-09,SEA,HOU,7,6,13
2025-04-09,CLE,CWS,3,2,5
2025-04-09,BOS,TOR,1,2,3
2025-04-09,TB,LAA,5,4,9
2025-04-09,ATL,PHI,3,4,7
2025-04-09,KC,MIN,0,4,4
2025-04-09,COL,MIL,2,17,19
2025-04-10,TB,LAA,1,11,12
2025-04-10,CLE,CWS,6,1,7
2025-04-10,KC,MIN,3,2,5
2025-04-10,COL,MIL,7,2,9
2025-04-10,BOS,TOR,4,3,7
2025-04-10,ATL,PHI,4,2,6
2025-04-11,CLE,KC,7,0,7
2025-04-11,CIN,PIT,5,3,8
2025-04-11,TB,ATL,6,3,9
2025-04-11,NYY,SF,1,9,10
2025-04-11,MIA,WSH,4,7,11
2025-04-11,CWS,BOS,11,1,12
2025-04-11,HOU,LAA,14,3,17
2025-04-11,MIN,DET,6,7,13
2025-04-11,STL,PHI,2,0,2
2025-04-11,SD,COL,8,0,8
2025-04-11,SEA,TEX,5,3,8
2025-04-11,AZ,MIL,0,7,7
2025-04-11,ATH,NYM,6,7,13
2025-04-11,LAD,CHC,3,0,3
2025-04-11,BAL,TOR,0,0,0
2025-04-12,MIN,DET,0,4,4
2025-04-12,STL,PHI,1,4,5
2025-04-12,NYY,SF,8,4,12
2025-04-12,ATH,NYM,3,1,4
2025-04-12,BAL,TOR,5,4,9
2025-04-12,TB,ATL,4,5,9
2025-04-12,CWS,BOS,3,2,5
2025-04-12,MIA,WSH,7,6,13
2025-04-12,CLE,KC,6,3,9
2025-04-12,CIN,PIT,5,2,7
2025-04-12,HOU,LAA,1,4,5
2025-04-12,AZ,MIL,5,4,9
2025-04-12,SD,COL,2,0,2
2025-04-12,LAD,CHC,0,16,16
2025-04-12,SEA,TEX,9,2,11
2025-04-13,BAL,TOR,6,7,13
2025-04-13,NYY,SF,4,5,9
2025-04-13,CLE,KC,2,4,6
2025-04-13,CIN,PIT,4,0,4
2025-04-13,TB,ATL,8,3,11
2025-04-13,MIA,WSH,11,4,15
2025-04-13,HOU,LAA,7,3,10
2025-04-13,MIN,DET,5,1,6
2025-04-13,CWS,BOS,1,3,4
2025-04-13,STL,PHI,7,0,7
2025-04-13,ATH,NYM,0,8,8
2025-04-13,SD,COL,6,0,6
2025-04-13,SEA,TEX,3,1,4
2025-04-13,AZ,MIL,5,2,7
2025-04-13,LAD,CHC,2,4,6
2025-04-14,PIT,WSH,10,3,13
2025-04-14,PHI,SF,4,10,14
2025-04-14,TB,BOS,16,1,17
2025-04-14,NYY,KC,4,1,5
2025-04-14,TOR,ATL,4,8,12
2025-04-14,MIN,NYM,1,5,6
2025-04-14,MIL,DET,1,9,10
2025-04-14,STL,HOU,8,3,11
2025-04-14,SD,CHC,10,4,14
2025-04-14,LAD,COL,5,3,8
2025-04-15,PIT,WSH,0,3,3
2025-04-15,CIN,SEA,8,4,12
2025-04-15,MIA,AZ,4,10,14
2025-04-15,PHI,SF,6,4,10
2025-04-15,BAL,CLE,3,6,9
2025-04-15,TB,BOS,4,7,11
2025-04-15,NYY,KC,4,2,6
2025-04-15,TOR,ATL,6,3,9
2025-04-15,MIN,NYM,6,3,9
2025-04-15,CWS,ATH,3,12,15
2025-04-15,MIL,DET,5,0,5
2025-04-15,STL,HOU,0,2,2
2025-04-15,TEX,LAA,4,0,4
2025-04-15,SD,CHC,1,2,3
2025-04-15,LAD,COL,6,2,8
2025-04-16,TOR,ATL,3,1,4
2025-04-16,MIN,NYM,4,3,7
2025-04-16,MIL,DET,5,1,6
2025-04-16,STL,HOU,4,1,5
2025-04-16,SD,CHC,4,2,6
2025-04-16,BAL,CLE,9,1,10
2025-04-16,PIT,WSH,6,1,7
2025-04-16,CIN,SEA,3,5,8
2025-04-16,MIA,AZ,2,6,8
2025-04-16,PHI,SF,4,11,15
2025-04-16,TB,BOS,0,1,1
2025-04-16,NYY,KC,4,3,7
2025-04-16,CWS,ATH,1,3,4
2025-04-16,TEX,LAA,3,1,4
2025-04-16,LAD,COL,8,7,15
2025-04-17,MIA,AZ,4,6,10
2025-04-17,PIT,WSH,1,0,1
2025-04-17,CIN,SEA,7,11,18
2025-04-17,CWS,ATH,0,8,8
2025-04-17,PHI,SF,6,4,10
2025-04-17,BAL,CLE,6,2,8
2025-04-17,DET,KC,6,1,7
2025-04-17,TB,NYY,3,6,9
2025-04-17,NYM,STL,4,1,5
2025-04-17,TEX,LAA,5,3,8
2025-04-18,CHC,AZ,13,11,24
2025-04-18,DET,KC,7,3,10
2025-04-18,PIT,CLE,7,10,17
2025-04-18,PHI,MIA,7,2,9
2025-04-18,BAL,CIN,3,8,11
2025-04-18,TB,NYY,0,1,1
2025-04-18,TOR,SEA,3,1,4
2025-04-18,NYM,STL,5,4,9
2025-04-18,BOS,CWS,10,3,13
2025-04-18,ATL,MIN,6,4,10
2025-04-18,TEX,LAD,0,3,3
2025-04-18,HOU,SD,6,4,10
2025-04-18,MIL,ATH,5,3,8
2025-04-18,LAA,SF,2,0,2
2025-04-18,COL,WSH,0,0,0
2025-04-19,PHI,MIA,11,10,21
2025-04-19,DET,KC,3,1,4
2025-04-19,CHC,AZ,6,2,8
2025-04-19,TOR,SEA,4,8,12
2025-04-19,BAL,CIN,9,5,14
2025-04-19,PIT,CLE,0,3,3
2025-04-19,NYM,STL,3,0,3
2025-04-19,TEX,LAD,4,3,7
2025-04-19,COL,WSH,11,12,23
2025-04-19,BOS,CWS,4,3,7
2025-04-19,TB,NYY,10,8,18
2025-04-19,HOU,SD,3,2,5
2025-04-19,MIL,ATH,1,3,4
2025-04-19,ATL,MIN,4,3,7
2025-04-19,LAA,SF,2,3,5
2025-04-20,BAL,CIN,2,24,26
2025-04-20,PIT,CLE,4,5,9
2025-04-20,ATL,MIN,6,2,8
2025-04-20,BOS,CWS,4,8,12
2025-04-20,PHI,MIA,5,7,12
2025-04-20,TOR,SEA,3,8,11
2025-04-20,DET,KC,3,4,7
