date,home_team,away_team,home_score,away_score,total_runs
2020-08-10,LAA,ATH,10,9,19
2020-08-10,LAD,SD,1,2,3
2020-08-10,STL,PIT,0,0,0
2020-08-11,TOR,MIA,5,4,9
2020-08-11,CIN,KC,6,5,11
2020-08-11,PHI,BAL,9,10,19
2020-08-11,NYY,ATL,9,6,15
2020-08-11,CLE,CHC,1,7,8
2020-08-11,NYM,WSH,1,2,3
2020-08-11,DET,CWS,4,8,12
2020-08-11,BOS,TB,2,8,10
2020-08-11,MIL,MIN,6,4,10
2020-08-11,COL,AZ,8,7,15
2020-08-11,TEX,SEA,4,2,6
2020-08-11,HOU,SF,6,7,13
2020-08-11,LAA,ATH,6,0,6
2020-08-11,LAD,SD,2,6,8
2020-08-11,STL,PIT,0,0,0
2020-08-12,DET,CWS,5,7,12
2020-08-12,COL,AZ,7,13,20
2020-08-12,LAA,ATH,4,8,12
2020-08-12,CLE,CHC,2,7,9
2020-08-12,TOR,MIA,11,14,25
2020-08-12,CIN,KC,4,5,9
2020-08-12,PHI,BAL,4,5,9
2020-08-12,NYY,ATL,6,3,9
2020-08-12,NYM,WSH,11,6,17
2020-08-12,HOU,SF,5,1,6
2020-08-12,MIL,MIN,2,12,14
2020-08-12,BOS,TB,5,9,14
2020-08-12,TEX,SEA,7,4,11
2020-08-12,LAD,SD,6,0,6
2020-08-12,STL,PIT,0,0,0
2020-08-13,NYM,WSH,8,2,10
2020-08-13,PHI,BAL,4,11,15
2020-08-13,BOS,TB,8,17,25
2020-08-13,CIN,PIT,6,9,15
2020-08-13,CHC,MIL,4,2,6
2020-08-13,LAD,SD,11,2,13
2020-08-13,DET,STL,0,0,0
2020-08-13,DET,STL,0,0,0
2020-08-14,WSH,BAL,2,6,8
2020-08-14,TOR,TB,12,4,16
2020-08-14,BAL,WSH,3,15,18
2020-08-14,PHI,NYM,6,5,11
2020-08-14,NYY,BOS,10,3,13
2020-08-14,DET,CLE,5,10,15
2020-08-14,CIN,PIT,8,1,9
2020-08-14,MIA,ATL,8,2,10
2020-08-14,CHC,MIL,3,4,7
2020-08-14,COL,TEX,2,3,5
2020-08-14,HOU,SEA,11,1,12
2020-08-14,LAA,LAD,4,7,11
2020-08-14,AZ,SD,5,1,6
2020-08-14,SF,ATH,7,8,15
2020-08-14,MIN,KC,0,0,0
2020-08-14,CWS,STL,0,0,0
2020-08-15,CWS,STL,1,5,6
2020-08-15,CWS,STL,3,6,9
2020-08-15,MIN,KC,4,2,6
2020-08-15,MIN,KC,2,4,6
2020-08-15,CHC,MIL,5,6,11
2020-08-15,PHI,NYM,6,2,8
2020-08-15,DET,CLE,1,3,4
2020-08-15,MIA,ATL,1,2,3
2020-08-15,TOR,TB,2,3,5
2020-08-15,SF,ATH,6,7,13
2020-08-15,NYY,BOS,11,5,16
2020-08-15,HOU,SEA,2,1,3
2020-08-15,BAL,WSH,7,3,10
2020-08-15,AZ,SD,7,6,13
2020-08-15,COL,TEX,4,6,10
2020-08-15,LAA,LAD,5,6,11
2020-08-15,CIN,PIT,0,0,0
2020-08-16,BAL,WSH,5,6,11
2020-08-16,PHI,NYM,6,2,8
2020-08-16,TOR,TB,2,3,5
2020-08-16,DET,CLE,5,8,13
2020-08-16,MIA,ATL,0,4,4
2020-08-16,TOR,TB,5,7,12
2020-08-16,HOU,SEA,3,2,5
2020-08-16,MIN,KC,4,2,6
2020-08-16,CWS,STL,7,2,9
2020-08-16,CHC,MIL,5,6,11
2020-08-16,COL,TEX,10,6,16
2020-08-16,SF,ATH,3,15,18
2020-08-16,LAA,LAD,3,8,11
2020-08-16,AZ,SD,5,4,9
2020-08-16,NYY,BOS,4,2,6
2020-08-16,CIN,PIT,0,0,0
2020-08-17,CHC,STL,1,3,4
2020-08-17,STL,CHC,4,5,9
2020-08-17,NYY,BOS,6,3,9
2020-08-17,ATL,WSH,7,6,13
2020-08-17,MIA,NYM,4,11,15
2020-08-17,BAL,TOR,2,7,9
2020-08-17,MIN,KC,4,1,5
2020-08-17,CWS,DET,7,2,9
2020-08-17,TEX,SD,4,14,18
2020-08-17,HOU,COL,2,1,3
2020-08-17,AZ,ATH,4,3,7
2020-08-17,LAD,SEA,11,9,20
2020-08-17,LAA,SF,7,6,13
2020-08-18,HOU,COL,2,1,3
2020-08-18,TEX,SD,4,6,10
2020-08-18,LAA,SF,2,8,10
2020-08-18,AZ,ATH,10,1,11
2020-08-18,PIT,CLE,3,6,9
2020-08-18,NYY,TB,3,6,9
2020-08-18,LAD,SEA,2,1,3
2020-08-18,ATL,WSH,5,8,13
2020-08-18,MIA,NYM,3,8,11
2020-08-18,BOS,PHI,6,13,19
2020-08-18,BAL,TOR,7,8,15
2020-08-18,CWS,DET,10,4,14
2020-08-18,MIN,MIL,4,3,7
2020-08-18,CHC,STL,6,3,9
2020-08-18,KC,CIN,0,0,0
2020-08-19,BAL,TOR,2,5,7
2020-08-19,BOS,PHI,6,3,9
2020-08-19,CHC,STL,3,9,12
2020-08-19,STL,CHC,2,4,6
2020-08-19,KC,CIN,4,0,4
2020-08-19,KC,CIN,0,5,5
2020-08-19,PIT,CLE,1,6,7
2020-08-19,NYY,TB,2,4,6
2020-08-19,MIA,NYM,3,5,8
2020-08-19,CWS,DET,5,3,8
2020-08-19,MIN,MIL,3,9,12
2020-08-19,COL,HOU,6,13,19
2020-08-19,SD,TEX,6,3,9
2020-08-19,ATH,AZ,4,1,5
2020-08-19,SEA,LAD,6,4,10
2020-08-19,SF,LAA,7,2,9
2020-08-19,ATL,WSH,0,0,0
2020-08-20,NYY,TB,5,10,15
2020-08-20,TOR,PHI,3,2,5
2020-08-20,TOR,PHI,9,8,17
2020-08-20,CWS,DET,9,0,9
2020-08-20,COL,HOU,8,10,18
2020-08-20,PIT,CLE,0,2,2
2020-08-20,SEA,LAD,1,6,7
2020-08-20,MIN,MIL,7,1,8
2020-08-20,BAL,BOS,1,7,8
2020-08-20,SD,TEX,8,7,15
2020-08-20,STL,CIN,5,4,9
2020-08-20,ATH,AZ,5,1,6
2020-08-20,SF,LAA,10,5,15
2020-08-20,MIA,NYM,0,0,0
2020-08-21,WSH,MIA,2,3,5
2020-08-21,TB,TOR,5,6,11
2020-08-21,PIT,MIL,7,2,9
2020-08-21,CLE,DET,5,10,15
2020-08-21,ATL,PHI,11,2,13
2020-08-21,BAL,BOS,5,8,13
2020-08-21,KC,MIN,7,2,9
2020-08-21,STL,CIN,2,4,6
2020-08-21,CHC,CWS,1,10,11
2020-08-21,SD,HOU,4,3,7
2020-08-21,SEA,TEX,7,4,11
2020-08-21,LAD,COL,5,1,6
2020-08-21,ATH,LAA,5,3,8
2020-08-21,SF,AZ,6,2,8
2020-08-21,NYM,NYY,0,0,0
2020-08-22,WSH,MIA,5,4,9
2020-08-22,MIA,WSH,5,3,8
2020-08-22,PIT,MIL,12,5,17
2020-08-22,ATH,LAA,3,4,7
2020-08-22,TB,TOR,2,1,3
2020-08-22,KC,MIN,2,7,9
2020-08-22,CLE,DET,6,1,7
2020-08-22,ATL,PHI,6,5,11
2020-08-22,BAL,BOS,5,4,9
2020-08-22,STL,CIN,3,0,3
2020-08-22,CHC,CWS,4,7,11
2020-08-22,LAD,COL,4,3,7
2020-08-22,SD,HOU,13,2,15
2020-08-22,SEA,TEX,10,1,11
2020-08-22,SF,AZ,5,1,6
2020-08-22,NYM,NYY,0,0,0
2020-08-23,WSH,MIA,9,3,12
2020-08-23,BAL,BOS,5,4,9
2020-08-23,CLE,DET,4,7,11
2020-08-23,TB,TOR,5,4,9
2020-08-23,PIT,MIL,5,4,9
2020-08-23,KC,MIN,4,5,9
2020-08-23,STL,CIN,6,2,8
2020-08-23,CHC,CWS,2,1,3
2020-08-23,LAD,COL,11,3,14
2020-08-23,ATH,LAA,5,4,9
2020-08-23,SD,HOU,5,3,8
2020-08-23,SF,AZ,6,1,7
2020-08-23,SEA,TEX,4,1,5
2020-08-23,ATL,PHI,4,5,9
2020-08-23,NYM,NYY,0,0,0
2020-08-24,TB,TOR,4,6,10
2020-08-24,WSH,MIA,8,11,19
2020-08-24,DET,CHC,3,9,12
2020-08-24,CLE,MIN,2,3,5
2020-08-24,TEX,ATH,3,2,5
2020-08-24,MIL,CIN,4,2,6
2020-08-24,STL,KC,9,3,12
2020-08-24,HOU,LAA,11,4,15
2020-08-24,AZ,COL,2,3,5
2020-08-25,HOU,LAA,6,3,9
2020-08-25,HOU,LAA,5,12,17
2020-08-25,NYM,MIA,0,4,4
2020-08-25,MIA,NYM,3,0,3
2020-08-25,WSH,PHI,3,8,11
2020-08-25,TOR,BOS,7,9,16
2020-08-25,TB,BAL,4,2,6
2020-08-25,DET,CHC,7,1,8
2020-08-25,CLE,MIN,4,2,6
2020-08-25,TEX,ATH,3,10,13
2020-08-25,CWS,PIT,4,0,4
2020-08-25,MIL,CIN,3,2,5
2020-08-25,STL,KC,4,5,9
2020-08-25,SD,SEA,3,8,11
2020-08-25,AZ,COL,4,5,9
2020-08-25,SF,LAD,10,8,18
2020-08-25,ATL,NYY,0,0,0
2020-08-26,CWS,PIT,10,3,13
2020-08-26,ATL,NYY,5,1,6
2020-08-26,ATL,NYY,2,1,3
2020-08-26,WSH,PHI,2,3,5
2020-08-26,TOR,BOS,9,1,10
2020-08-26,TB,BAL,4,3,7
2020-08-26,DET,CHC,7,6,13
2020-08-26,CLE,MIN,6,3,9
2020-08-26,NYM,MIA,5,4,9
2020-08-26,TEX,ATH,1,3,4
2020-08-26,STL,KC,6,5,11
2020-08-26,AZ,COL,7,8,15
2020-08-26,HOU,LAA,0,0,0
2020-08-26,MIL,CIN,0,0,0
2020-08-26,SD,SEA,0,0,0
2020-08-26,SF,LAD,0,0,0
2020-08-27,SD,SEA,10,7,17
2020-08-27,SD,SEA,3,8,11
2020-08-27,STL,PIT,3,4,7
2020-08-27,STL,PIT,0,2,2
2020-08-27,SF,LAD,0,7,7
2020-08-27,SF,LAD,0,2,2
2020-08-27,MIL,CIN,1,6,7
2020-08-27,MIL,CIN,0,6,6
2020-08-27,AZ,COL,0,0,0
2020-08-27,TEX,ATH,0,0,0
2020-08-27,TOR,BOS,0,0,0
2020-08-27,WSH,PHI,0,0,0
2020-08-27,TB,BAL,0,0,0
2020-08-27,DET,MIN,0,0,0
2020-08-27,NYM,MIA,0,0,0
2020-08-28,NYY,NYM,4,6,10
2020-08-28,NYM,NYY,4,3,7
2020-08-28,TOR,BAL,5,4,9
2020-08-28,PHI,ATL,7,4,11
2020-08-28,CIN,CHC,6,5,11
2020-08-28,CWS,KC,6,5,11
2020-08-28,MIA,TB,0,2,2
2020-08-28,BOS,WSH,2,10,12
2020-08-28,TEX,LAD,6,2,8
2020-08-28,MIL,PIT,9,1,10
2020-08-28,STL,CLE,2,14,16
2020-08-28,COL,SD,4,10,14
2020-08-28,LAA,SEA,3,2,5
2020-08-28,AZ,SF,7,4,11
2020-08-28,DET,MIN,0,0,0
2020-08-28,DET,MIN,0,0,0
2020-08-28,HOU,ATH,0,0,0
2020-08-29,NYY,NYM,2,1,3
2020-08-29,DET,MIN,8,2,10
2020-08-29,DET,MIN,4,2,6
2020-08-29,STL,CLE,1,2,3
2020-08-29,PHI,ATL,4,1,5
2020-08-29,CWS,KC,6,9,15
2020-08-29,CIN,CHC,0,3,3
2020-08-29,CIN,CHC,6,5,11
2020-08-29,HOU,ATH,4,2,6
2020-08-29,HOU,ATH,6,3,9
2020-08-29,MIA,TB,0,4,4
2020-08-29,TOR,BAL,5,0,5
2020-08-29,TEX,LAD,4,7,11
2020-08-29,MIL,PIT,7,6,13
2020-08-29,BOS,WSH,5,3,8
2020-08-29,COL,SD,4,3,7
2020-08-29,AZ,SF,2,5,7
2020-08-29,LAA,SEA,16,3,19
2020-08-30,NYY,NYM,8,7,15
2020-08-30,NYM,NYY,2,5,7
2020-08-30,CIN,CHC,1,10,11
2020-08-30,DET,MIN,3,2,5
2020-08-30,MIA,TB,7,12,19
2020-08-30,BOS,WSH,9,5,14
2020-08-30,CWS,KC,5,2,7
2020-08-30,MIL,PIT,1,5,6
2020-08-30,STL,CLE,7,2,9
2020-08-30,TEX,LAD,2,7,9
2020-08-30,TOR,BAL,6,5,11
2020-08-30,COL,SD,2,13,15
2020-08-30,LAA,SEA,1,2,3
2020-08-30,AZ,SF,1,4,5
2020-08-30,PHI,ATL,10,12,22
2020-08-30,HOU,ATH,0,0,0
2020-08-31,NYM,MIA,3,5,8
2020-08-31,TOR,BAL,3,4,7
2020-08-31,LAA,SEA,1,2,3
2020-08-31,CIN,STL,5,7,12
2020-08-31,PHI,WSH,8,6,14
2020-08-31,NYY,TB,3,5,8
2020-08-31,BOS,ATL,3,6,9
2020-08-31,MIL,PIT,6,5,11
2020-08-31,KC,CLE,2,1,3
2020-08-31,MIN,CWS,5,8,13
2020-08-31,COL,SD,0,6,6
2020-09-01,CIN,STL,2,16,18
2020-09-01,MIA,TOR,3,2,5
2020-09-01,PIT,CHC,7,8,15
2020-09-01,PHI,WSH,6,0,6
2020-09-01,NYY,TB,5,3,8
2020-09-01,BOS,ATL,3,10,13
2020-09-01,BAL,NYM,9,5,14
2020-09-01,MIL,DET,1,12,13
2020-09-01,KC,CLE,1,10,11
2020-09-01,HOU,TEX,5,6,11
2020-09-01,MIN,CWS,3,2,5
2020-09-01,COL,SF,5,23,28
2020-09-01,LAD,AZ,6,3,9
2020-09-01,SEA,ATH,0,0,0
2020-09-02,COL,SF,9,6,15
2020-09-02,BAL,NYM,4,9,13
2020-09-02,CIN,STL,4,3,7
2020-09-02,MIA,TOR,1,2,3
2020-09-02,PIT,CHC,2,8,10
2020-09-02,PHI,WSH,3,0,3
2020-09-02,NYY,TB,2,5,7
2020-09-02,BOS,ATL,5,7,12
2020-09-02,MIL,DET,8,5,13
2020-09-02,KC,CLE,0,5,5
2020-09-02,HOU,TEX,2,1,3
2020-09-02,MIN,CWS,8,1,9
2020-09-02,LAD,AZ,3,2,5
2020-09-02,LAA,SD,4,11,15
2020-09-02,SEA,ATH,0,0,0
2020-09-03,PIT,CHC,6,2,8
2020-09-03,HOU,TEX,8,4,12
2020-09-03,PHI,WSH,6,5,11
2020-09-03,NYM,NYY,9,7,16
2020-09-03,LAA,SD,2,0,2
2020-09-03,BOS,TOR,2,6,8
2020-09-03,KC,CWS,6,11,17
2020-09-03,LAD,AZ,5,1,6
2020-09-03,SEA,ATH,0,0,0
2020-09-04,MIN,DET,2,0,2
2020-09-04,DET,MIN,2,3,5
2020-09-04,PIT,CIN,2,4,6
2020-09-04,CIN,PIT,3,4,7
2020-09-04,BOS,TOR,7,8,15
2020-09-04,TOR,BOS,2,3,5
2020-09-04,ATL,WSH,7,1,8
2020-09-04,ATL,WSH,9,10,19
2020-09-04,BAL,NYY,5,6,11
2020-09-04,BAL,NYY,6,3,9
2020-09-04,TB,MIA,5,4,9
2020-09-04,NYM,PHI,3,5,8
2020-09-04,CLE,MIL,1,7,8
2020-09-04,KC,CWS,4,7,11
2020-09-04,CHC,STL,4,1,5
2020-09-04,LAA,HOU,6,5,11
2020-09-04,SEA,TEX,6,3,9
2020-09-04,LAD,COL,10,6,16
2020-09-04,ATH,SD,0,7,7
2020-09-04,SF,AZ,5,6,11
2020-09-05,ATH,SD,8,4,12
2020-09-05,CHC,STL,2,4,6
2020-09-05,STL,CHC,5,1,6
2020-09-05,TB,MIA,3,7,10
2020-09-05,PIT,CIN,2,6,8
2020-09-05,KC,CWS,3,5,8
2020-09-05,LAA,HOU,10,9,19
2020-09-05,HOU,LAA,6,7,13
2020-09-05,MIN,DET,4,3,7
2020-09-05,NYM,PHI,5,1,6
2020-09-05,ATL,WSH,4,10,14
2020-09-05,CLE,MIL,4,3,7
2020-09-05,BOS,TOR,9,8,17
2020-09-05,BAL,NYY,6,1,7
